实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2003-06-11,年度分红,,,0.8,2003-06-16,2003-06-17,2003-06-23,,10股派0.8元(含税),2002年报
2009-05-13,年度分红,,10.0,1.0,2009-05-18,2009-05-19,2009-05-25,2009-05-19,10转增10股派1元（含税）,2008年报
2010-05-26,年度分红,,,1.0,2010-05-31,2010-06-01,2010-06-04,,10派1元（含税）,2009年报
2011-05-09,年度分红,,2.0,1.0,2011-05-12,2011-05-13,2011-05-19,2011-05-16,10转增2股派1元(含税),2010年报
2012-06-04,年度分红,,,1.4,2012-06-07,2012-06-08,2012-06-20,,10派1.4元(含税),2011年报
2013-06-20,年度分红,,,1.851,2013-06-27,2013-06-28,2013-07-08,,10派1.851元(含税),2012年报
2014-07-16,年度分红,,,2.1,2014-07-21,2014-07-22,2014-07-22,,10派2.1元(含税),2013年报
2015-05-12,年度分红,,,2.32,2015-05-15,2015-05-18,2015-05-18,,10派2.32元(含税),2014年报
2016-06-07,年度分红,,,2.34,2016-06-14,2016-06-15,2016-06-15,,10派2.34元(含税),2015年报
2017-09-29,中期分红,,,2.39,2017-10-12,2017-10-13,2017-10-13,,10派2.39元（含税）,2017半年报
2018-06-20,年度分红,,,1.79,2018-06-26,2018-06-27,2018-06-27,,10派1.79元(含税),2017年报
2019-06-18,年度分红,,,1.9,2019-06-24,2019-06-25,2019-06-25,,10派1.9元(含税),2018年报
2021-05-27,年度分红,,,1.67,2021-06-01,2021-06-02,2021-06-02,,10派1.67元(含税),2020年报
2021-11-30,中期分红,,,1.25,2021-12-06,2021-12-07,2021-12-07,,10派1.25元(含税),2021半年报
2022-06-02,年度分红,,,1.64,2022-06-09,2022-06-10,2022-06-10,,10派1.64元(含税),2021年报
2023-06-09,年度分红,,,2.5,2023-06-15,2023-06-16,2023-06-16,,10派2.5元(含税),2022年报
2024-05-21,年度分红,,4.0,5.0,2024-05-24,2024-05-27,2024-05-27,,10转增4股派5元(含税),2023年报
2024-11-23,季度分红,,,1.0,2024-11-28,2024-11-29,2024-11-29,,10派1元(含税),2024三季报
2025-05-28,年度分红,,,3.0,2025-06-03,2025-06-04,2025-06-04,,10派3元(含税),2024年报
2025-10-29,中期分红,,,1.0,2025-11-05,2025-11-06,2025-11-06,,10派1元(含税),2025半年报
2026-06-18,年度分红,,,2.0,2026-06-26,2026-06-29,2026-06-29,,10派2元(含税),2025年报
