实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-06-30,年度分红,0.0,0.0,2.0,1998-07-03,1998-07-06,1998-07-07,,10派2元(含税),1997年报
1998-08-19,中期分红,0.0,7.0,0.0,1998-08-24,1998-08-25,,,10转增7股,1998半年报
1999-08-24,中期分红,2.0,2.0,0.5,1999-08-26,1999-08-27,,,10送2转增2股派0.5元（含税）,1999半年报
2000-09-30,中期分红,,5.0,1.0,2000-10-11,2000-10-12,2000-10-12,,10转增5股派1元（含税）,2000半年报
2001-06-07,年度分红,,,1.0,2001-06-13,2001-06-14,2001-06-21,,10派1元(含税),2000年报
2002-06-19,年度分红,,,2.5,2002-06-24,2002-06-25,2002-06-28,,10派2.5元(含税),2001年报
2002-11-08,中期分红,,2.0,,2002-11-13,2002-11-14,,,10转增2股,2002半年报
2004-05-18,年度分红,,3.0,,2004-05-24,2004-05-25,,,10转增3股,2003年报
2005-05-25,年度分红,,,1.5,2005-05-30,2005-05-31,2005-06-03,,10派1.5元(含税),2004年报
2011-07-07,年度分红,,,1.2,2011-07-12,2011-07-13,2011-07-19,,10派1.2元(含税),2010年报
2013-06-19,年度分红,,,1.0,2013-06-24,2013-06-25,2013-06-28,,10派1元(含税),2012年报
2014-07-17,年度分红,,,1.66,2014-07-23,2014-07-24,2014-07-24,,10派1.66元(含税),2013年报
2015-07-16,年度分红,,,2.0,2015-07-22,2015-07-23,2015-07-23,,10派2元(含税),2014年报
2016-06-08,年度分红,,,1.48,2016-06-15,2016-06-16,2016-06-16,,10派1.48元(含税),2015年报
2017-06-09,年度分红,,,1.18,2017-06-15,2017-06-16,2017-06-16,,10派1.18元(含税),2016年报
2018-07-20,年度分红,,,1.35,2018-07-26,2018-07-27,2018-07-27,,10派1.35元(含税),2017年报
2019-06-12,年度分红,,,1.42,2019-06-18,2019-06-19,2019-06-19,,10派1.42元(含税),2018年报
2020-06-30,年度分红,,,1.42,2020-07-06,2020-07-07,2020-07-07,,10派1.42元(含税),2019年报
2021-07-06,年度分红,,,0.95,2021-07-12,2021-07-13,2021-07-13,,10派0.95元(含税),2020年报
2022-08-10,年度分红,,,1.54,2022-08-16,2022-08-17,2022-08-17,,10派1.54元(含税),2021年报
2023-06-07,年度分红,,,0.7362,2023-06-12,2023-06-13,2023-06-13,,10派0.7362元(含税),2022年报
2024-08-17,年度分红,,,0.732,2024-08-22,2024-08-23,2024-08-23,,10派0.732元(含税),2023年报
2025-08-16,年度分红,,,0.5,2025-08-21,2025-08-22,2025-08-22,,10派0.5元(含税),2024年报
