实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-27,年度分红,,15.0,8.0,2011-05-05,2011-05-06,2011-05-06,2011-05-06,10转增15股派8元(含税),2010年报
2012-04-19,年度分红,,,2.8,2012-04-25,2012-04-26,2012-04-26,,10派2.8元(含税),2011年报
2013-05-24,年度分红,,,1.970896,2013-05-29,2013-05-30,2013-05-30,,10派1.970896元(含税),2012年报
2014-07-05,年度分红,,10.002569,2.800719,2014-07-11,2014-07-14,2014-07-14,2014-07-14,10转增10.002569股派2.800719元(含税),2013年报
2015-06-26,年度分红,,5.025128,0.502512,2015-07-02,2015-07-03,2015-07-03,2015-07-03,10转增5.025128股派0.502512元(含税),2014年报
2016-05-19,年度分红,,,0.2,2016-05-25,2016-05-26,2016-05-26,,10派0.2元(含税),2015年报
2017-06-23,年度分红,,,0.1,2017-06-28,2017-06-29,2017-06-29,,10派0.1元(含税),2016年报
2018-06-28,年度分红,,,0.1,2018-07-05,2018-07-06,2018-07-06,,10派0.1元(含税),2017年报
2019-06-18,年度分红,,,0.15,2019-06-25,2019-06-26,2019-06-26,,10派0.15元(含税),2018年报
2020-06-03,年度分红,,,0.38,2020-06-10,2020-06-11,2020-06-11,,10派0.38元(含税),2019年报
2021-05-24,年度分红,,,0.37,2021-05-31,2021-06-01,2021-06-01,,10派0.37元(含税),2020年报
2022-05-26,年度分红,,,0.36,2022-06-01,2022-06-02,2022-06-02,,10派0.36元(含税),2021年报
