实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-07-17,年度分红,,10.0,7.0,2012-07-20,2012-07-23,2012-07-23,2012-07-23,10转增10股派7元(含税),2011年报
2013-05-16,年度分红,,,2.0,2013-05-21,2013-05-22,2013-05-22,,10派2元(含税),2012年报
2014-05-20,年度分红,,,0.502921,2014-05-23,2014-05-26,2014-05-26,,10派0.502921元(含税),2013年报
2015-04-18,年度分红,,,1.0,2015-04-23,2015-04-24,2015-04-24,,10派1元(含税),2014年报
2016-04-20,年度分红,,25.0,3.5,2016-04-26,2016-04-27,2016-04-27,2016-04-27,10转增25股派3.5元(含税),2015年报
2016-11-30,季度分红,,,3.0,2016-12-07,2016-12-08,2016-12-08,,10派3元(含税),2016三季报
2017-05-06,年度分红,,,2.008466,2017-05-11,2017-05-12,2017-05-12,,10派2.008466元(含税),2016年报
2017-12-01,中期分红,,,5.0,2017-12-06,2017-12-07,2017-12-07,,10派5元(含税),2017半年报
2018-04-26,年度分红,,,5.5,2018-05-03,2018-05-04,2018-05-04,,10派5.5元(含税),2017年报
2018-10-17,中期分红,,,6.540279,2018-10-24,2018-10-25,2018-10-25,,10派6.540279元(含税),2018半年报
2019-06-11,年度分红,,,1.0,2019-06-14,2019-06-17,2019-06-17,,10派1元(含税),2018年报
2019-06-12,季度分红,,,6.0,2019-06-18,2019-06-19,2019-06-19,,10派6元(含税),2019一季报
2019-12-09,季度分红,,,1.5,2019-12-12,2019-12-13,2019-12-13,,10派1.5元(含税),2019三季报
2020-06-03,季度分红,,,9.0,2020-06-09,2020-06-10,2020-06-10,,10派9元(含税),2020一季报
2020-12-10,季度分红,,,1.1,2020-12-16,2020-12-17,2020-12-17,,10派1.1元(含税),2020三季报
2021-05-10,季度分红,,,9.0,2021-05-14,2021-05-17,2021-05-17,,10派9元(含税),2021一季报
2021-11-13,季度分红,,,2.5,2021-11-18,2021-11-19,2021-11-19,,10派2.5元(含税),2021三季报
2022-05-10,季度分红,,,10.0,2022-05-13,2022-05-16,2022-05-16,,10派10元(含税),2022一季报
2022-11-11,季度分红,,,2.0,2022-11-17,2022-11-18,2022-11-18,,10派2元(含税),2022三季报
2023-05-23,季度分红,,,6.0,2023-05-26,2023-05-29,2023-05-29,,10派6元(含税),2023一季报
2023-11-01,季度分红,,,3.0,2023-11-07,2023-11-08,2023-11-08,,10派3元(含税),2023三季报
2024-05-24,季度分红,,,6.0,2024-05-29,2024-05-30,2024-05-30,,10派6元(含税),2024一季报
2024-12-03,季度分红,,,3.0,2024-12-10,2024-12-11,2024-12-11,,10派3元(含税),2024三季报
2025-06-04,季度分红,,,5.0,2025-06-10,2025-06-11,2025-06-11,,10派5元(含税),2025一季报
2025-12-10,季度分红,,,1.0,2025-12-16,2025-12-17,2025-12-17,,10派1元(含税),2025三季报
