实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2019-04-29,年度分红,,,7.0,2019-05-08,2019-05-09,2019-05-09,,10派7元(含税),2018年报
2020-06-01,年度分红,,,10.0,2020-06-04,2020-06-05,2020-06-05,,10派10元(含税),2019年报
2021-05-10,年度分红,,8.0,15.0,2021-05-17,2021-05-18,2021-05-18,2021-05-18,10转增8股派15元(含税),2020年报
2022-04-07,年度分红,,6.0,15.0,2022-04-13,2022-04-14,2022-04-14,2022-04-14,10转增6股派15元(含税),2021年报
2023-05-18,年度分红,,6.0,15.0,2023-05-24,2023-05-25,2023-05-25,2023-05-25,10转增6股派15元(含税),2022年报
2024-05-20,年度分红,,,11.0,2024-05-24,2024-05-27,2024-05-27,,10派11元(含税),2023年报
2024-09-19,中期分红,,,5.0,2024-09-25,2024-09-26,2024-09-26,,10派5元(含税),2024半年报
2025-05-22,年度分红,,,6.0,2025-05-27,2025-05-28,2025-05-28,,10派6元(含税),2024年报
2025-09-10,中期分红,,,5.0,2025-09-16,2025-09-17,2025-09-17,,10派5元(含税),2025半年报
2026-05-22,年度分红,,,5.0,2026-05-28,2026-05-29,2026-05-29,,10派5元(含税),2025年报
