实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-12-02,年度分红,1.5,0.0,1.5,1995-01-16,1995-01-17,,,10送1.5股派1.5元,1993年报
1995-12-07,年度分红,1.0,0.0,1.0,1995-12-12,1995-12-13,,,10送1股派1.00元,1994年报
1996-07-09,年度分红,0.3,0.7,0.0,1996-07-15,1996-07-16,,,10送0.3转增0.7股,1995年报
1996-10-21,中期分红,1.5,1.5,0.0,1996-10-23,1996-10-24,,,10送1.5转增1.5股,1996半年报
2008-07-10,股改分红,,5.5321,,2008-07-11,,,2008-07-14,10转增5.5321股,
2018-04-28,年度分红,,,0.38,2018-05-08,2018-05-09,2018-05-09,,10派0.38元(含税),2017年报
2019-04-18,年度分红,,,2.53,2019-04-24,2019-04-25,2019-04-25,,10派2.53元(含税),2018年报
2020-04-24,年度分红,,,2.1,2020-04-29,2020-04-30,2020-04-30,,10派2.1元(含税),2019年报
2021-04-24,年度分红,,,1.891577,2021-04-29,2021-04-30,2021-04-30,,10派1.891577元(含税),2020年报
2022-04-23,年度分红,,,1.918424,2022-04-29,2022-05-05,2022-05-05,,10派1.918424元(含税),2021年报
2023-04-28,年度分红,,,4.458204,2023-05-09,2023-05-10,2023-05-10,,10派4.458204元(含税),2022年报
2024-04-24,年度分红,,,4.46,2024-04-30,2024-05-06,2024-05-06,,10派4.46元(含税),2023年报
2025-04-30,年度分红,,,2.67,2025-05-09,2025-05-12,2025-05-12,,10派2.67元(含税),2024年报
2026-05-12,年度分红,,4.0,0.73,2026-05-18,2026-05-19,2026-05-19,2026-05-19,10转增4股派0.73元(含税),2025年报
