实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-08-16,年度分红,,,2.0,2000-08-18,2000-08-21,2000-08-22,,10派2元（含税）,1999年报
2001-08-14,年度分红,,,1.25,2001-08-20,2001-08-21,2001-08-24,,10派1.25元（含税）,2000年报
2002-07-25,年度分红,2.0,,1.0,2002-07-30,2002-07-31,2002-08-05,,10送2派1元(含税),2001年报
2003-08-30,年度分红,,,1.25,2003-09-03,2003-09-04,2003-09-10,,10派1.25元（含税）,2002年报
2004-07-14,年度分红,,,1.25,2004-07-20,2004-07-21,2004-07-28,,10派1.25元(含税),2003年报
2005-07-19,年度分红,,,1.75,2005-07-22,2005-07-25,2005-07-29,,10派1.75元(含税),2004年报
2006-08-04,年度分红,,,1.75,2006-08-09,2006-08-10,2006-08-16,,10派1.75元（含税）,2005年报
2007-08-16,年度分红,,,1.5,2007-08-21,2007-08-22,2007-08-27,,10派1.5元（含税）,2006年报
2008-07-24,年度分红,,,1.5,2008-07-29,2008-07-30,2008-08-05,,10派1.5元（含税）,2007年报
2009-06-11,年度分红,,,1.25,2009-06-16,2009-06-17,2009-06-23,,10派1.25元（含税）,2008年报
2010-08-17,年度分红,,,1.25,2010-08-20,2010-08-23,2010-08-27,,10派1.25元（含税）,2009年报
2011-06-23,年度分红,,,1.5,2011-06-28,2011-06-29,2011-07-04,,10派1.5元(含税),2010年报
2012-05-03,年度分红,5.0,5.0,1.0,2012-05-09,2012-05-10,2012-05-15,2012-05-11,10送5转增5股派1元(含税),2011年报
2013-07-11,年度分红,,2.0,2.1,2013-07-16,2013-07-17,2013-07-23,2013-07-18,10转增2股派2.1元(含税),2012年报
2014-06-10,年度分红,,3.0,2.0,2014-06-16,2014-06-17,2014-06-17,2014-06-18,10转增3股派2元(含税),2013年报
2015-05-06,年度分红,,3.0,2.0,2015-05-11,2015-05-12,2015-05-12,2015-05-13,10转增3股派2元(含税),2014年报
2016-05-10,年度分红,,2.0,1.5,2016-05-13,2016-05-16,2016-05-16,,10转增2股派1.5元(含税),2015年报
2017-05-12,年度分红,,1.9,1.3,2017-05-17,2017-05-18,2017-05-18,,10转增1.9股派1.3元(含税),2016年报
2018-06-06,年度分红,,,1.35,2018-06-12,2018-06-13,2018-06-13,,10派1.35元(含税),2017年报
2019-07-10,年度分红,,,1.35,2019-07-16,2019-07-17,2019-07-17,,10派1.35元(含税),2018年报
2020-07-10,年度分红,,,1.4,2020-07-15,2020-07-16,2020-07-16,,10派1.4元(含税),2019年报
2021-06-19,年度分红,,,1.45,2021-06-24,2021-06-25,2021-06-25,,10派1.45元(含税),2020年报
2022-07-26,年度分红,,,1.45,2022-07-29,2022-08-01,2022-08-01,,10派1.45元(含税),2021年报
2023-08-04,年度分红,,,0.5,2023-08-09,2023-08-10,2023-08-10,,10派0.5元(含税),2022年报
2024-06-14,年度分红,,,0.6,2024-06-20,2024-06-21,2024-06-21,,10派0.6元(含税),2023年报
2025-07-23,年度分红,,,0.6,2025-07-30,2025-07-31,2025-07-31,,10派0.6元(含税),2024年报
