实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-05-28,年度分红,0.0,0.0,0.928,1997-06-12,1997-06-13,,,10派0.928元(扣税);国家及B股10派2.10元(含税),1996年报
1998-06-17,年度分红,0.0,0.0,3.5,1998-06-24,1998-06-25,1998-07-01,,10派3.5元(含税),1997年报
1999-06-01,年度分红,0.0,0.0,2.8,1999-06-07,1999-06-08,1999-06-14,,10派2.8元(含税),1998年报
2000-06-05,年度分红,,,2.9,2000-06-12,2000-06-13,2000-06-14,,10派2.9元(含税),1999年报
2001-04-12,年度分红,,,3.0,2001-04-17,2001-04-18,2001-04-19,,10派3.0元(含税),2000年报
2002-05-21,年度分红,,,2.0,2002-05-27,2002-05-28,2002-05-28,,10派2元(含税),2001年报
2003-06-26,年度分红,,,1.0,2003-07-02,2003-07-03,2003-07-03,,10股派1元（含税）,2002年报
2010-04-29,年度分红,,,3.5,2010-05-06,2010-05-07,2010-05-07,,10派3.5元（含税）,2009年报
2011-05-05,年度分红,,,3.5,2011-05-11,2011-05-12,2011-05-12,,10派3.5元(含税),2010年报
2012-04-24,年度分红,,10.0,4.5,2012-04-27,2012-05-02,2012-05-02,2012-05-02,10转增10股派4.5元(含税),2011年报
2013-06-05,年度分红,,,5.0,2013-06-13,2013-06-14,2013-06-14,,10派5元(含税),2012年报
2014-06-30,年度分红,,,3.5,2014-07-07,2014-07-08,2014-07-08,,10派3.5元(含税),2013年报
2015-07-07,年度分红,,,2.0,2015-07-10,2015-07-13,2015-07-13,,10派2元(含税),2014年报
2016-06-21,年度分红,,,1.0,2016-06-24,2016-06-27,2016-06-27,,10派1元(含税),2015年报
2017-06-23,年度分红,,,6.0,2017-06-28,2017-06-29,2017-06-29,,10派6元(含税),2016年报
2018-06-01,年度分红,,,10.0,2018-06-06,2018-06-07,2018-06-07,,10派10元(含税),2017年报
2019-06-15,年度分红,,,15.0,2019-06-20,2019-06-21,2019-06-21,,10派15元(含税),2018年报
2020-07-02,年度分红,,,15.0,2020-07-08,2020-07-09,2020-07-09,,10派15元(含税),2019年报
2021-06-01,年度分红,,,15.0,2021-06-08,2021-06-09,2021-06-09,,10派15元(含税),2020年报
2022-06-06,年度分红,,,22.0,2022-06-10,2022-06-13,2022-06-13,,10派22元(含税),2021年报
2023-07-06,年度分红,,,30.0,2023-07-12,2023-07-13,2023-07-13,,10派30元(含税),2022年报
2024-06-12,年度分红,,,45.0,2024-06-19,2024-06-20,2024-06-20,,10派45元(含税),2023年报
2025-01-17,季度分红,,,10.0,2025-01-23,2025-01-24,2025-01-24,,10派10元(含税),2024三季报
2025-06-19,年度分红,,,50.0,2025-06-25,2025-06-26,2025-06-26,,10派50元(含税),2024年报
2026-02-02,季度分红,,,10.0,2026-02-09,2026-02-10,2026-02-10,,10派10元(含税),2025三季报
