实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-06-01,年度分红,,,0.7,2010-06-04,2010-06-07,2010-06-11,,10派0.7元（含税）,2009年报
2011-05-31,年度分红,,,1.0,2011-06-03,2011-06-07,2011-06-14,,10派1元(含税),2010年报
2012-05-31,年度分红,,,1.2,2012-06-05,2012-06-06,2012-06-14,,10派1.2元(含税),2011年报
2013-06-07,年度分红,,,1.7,2013-06-17,2013-06-18,2013-06-21,,10派1.7元(含税),2012年报
2014-06-26,年度分红,,,2.0,2014-07-03,2014-07-04,2014-07-04,,10派2元(含税),2013年报
2015-05-27,年度分红,,,2.3,2015-06-03,2015-06-04,2015-06-04,,10派2.3元(含税),2014年报
2016-06-03,年度分红,,10.0,2.6,2016-06-08,2016-06-13,2016-06-13,,10转增10股派2.6元(含税),2015年报
2017-05-25,年度分红,,,1.6,2017-06-01,2017-06-02,2017-06-02,,10派1.6元(含税),2016年报
2018-07-18,年度分红,,,1.7,2018-07-24,2018-07-25,2018-07-25,,10派1.7元(含税),2017年报
2019-06-21,年度分红,,,1.75,2019-06-26,2019-06-27,2019-06-27,,10派1.75元(含税),2018年报
2020-06-09,年度分红,,,1.6,2020-06-15,2020-06-16,2020-06-16,,10派1.6元(含税),2019年报
2021-06-01,年度分红,,,1.6,2021-06-07,2021-06-08,2021-06-08,,10派1.6元(含税),2020年报
2022-06-17,年度分红,,,1.7,2022-06-23,2022-06-24,2022-06-24,,10派1.7元(含税),2021年报
2023-06-28,年度分红,,,1.85,2023-07-04,2023-07-05,2023-07-05,,10派1.85元(含税),2022年报
2024-06-21,年度分红,,,3.05,2024-06-28,2024-07-01,2024-07-01,,10派3.05元(含税),2023年报
2024-10-24,中期分红,,,1.0,2024-10-30,2024-10-31,2024-10-31,,10派1元(含税),2024半年报
2025-06-27,年度分红,,,1.0,2025-07-03,2025-07-04,2025-07-04,,10派1元(含税),2024年报
2025-12-31,季度分红,,,1.0,2026-01-08,2026-01-09,2026-01-09,,10派1元(含税),2025三季报
