实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-06-03,年度分红,0.0,2.0,2.0,2005-06-08,2005-06-09,2005-06-09,,10转增2股派2元(含税),2004年报
2006-06-20,年度分红,,,2.0,2006-06-26,2006-06-27,2006-06-27,,10派2元(含税),2005年报
2007-06-21,年度分红,,,2.0,2007-06-26,2007-06-27,2007-06-27,,10派2元（含税）,2006年报
2012-06-20,年度分红,,,3.0,2012-06-27,2012-06-28,2012-06-28,,10派3元(含税),2011年报
2013-06-20,年度分红,,,2.859022,2013-06-26,2013-06-27,2013-06-27,,10派2.859022元(含税),2012年报
2014-06-10,年度分红,,,3.0,2014-06-16,2014-06-17,2014-06-17,,10派3元(含税),2013年报
2014-09-05,中期分红,,,4.0,2014-09-11,2014-09-12,2014-09-12,,10派4元(含税),2014半年报
2016-08-25,中期分红,,,5.0,2016-09-01,2016-09-02,2016-09-02,,10派5元(含税),2016半年报
2018-05-29,年度分红,,7.0,2.5,2018-06-01,2018-06-04,2018-06-04,2018-06-04,10转增7股派2.5元(含税),2017年报
2019-05-22,年度分红,,,1.0,2019-05-27,2019-05-28,2019-05-28,,10派1元(含税),2018年报
2020-05-29,年度分红,,,1.0,2020-06-04,2020-06-05,2020-06-05,,10派1元(含税),2019年报
2021-05-22,年度分红,,,5.0,2021-05-28,2021-05-31,2021-05-31,,10派5元(含税),2020年报
2022-05-25,年度分红,,,2.999993,2022-05-30,2022-05-31,2022-05-31,,10派2.999993元(含税),2021年报
2023-05-25,年度分红,,,4.999999,2023-05-31,2023-06-01,2023-06-01,,10派4.999999元(含税),2022年报
2023-11-16,季度分红,,,2.0,2023-11-22,2023-11-23,2023-11-23,,10派2元(含税),2023三季报
2024-05-30,年度分红,,,3.0,2024-06-05,2024-06-06,2024-06-06,,10派3元(含税),2023年报
2024-09-28,中期分红,,,2.00135,2024-10-10,2024-10-11,2024-10-11,,10派2.00135元(含税),2024半年报
2025-07-04,年度分红,,,3.008441,2025-07-10,2025-07-11,2025-07-11,,10派3.008441元(含税),2024年报
2025-10-14,中期分红,,,2.0,2025-10-20,2025-10-21,2025-10-21,,10派2元(含税),2025半年报
