实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-26,年度分红,,,2.0,2011-06-01,2011-06-02,2011-06-02,,10派2元(含税),2010年报
2011-09-07,中期分红,,10.0,,2011-09-13,2011-09-14,,2011-09-14,10转增10股,2011半年报
2012-05-12,年度分红,,,1.0,2012-05-17,2012-05-18,2012-05-18,,10派1元(含税),2011年报
2013-05-11,年度分红,,,1.0,2013-05-16,2013-05-17,2013-05-17,,10派1元(含税),2012年报
2014-04-16,年度分红,,,1.5,2014-04-21,2014-04-22,2014-04-22,,10派1.5元(含税),2013年报
2015-05-08,年度分红,,5.0,2.0,2015-05-13,2015-05-14,2015-05-14,2015-05-14,10转增5股派2元(含税),2014年报
2016-04-02,年度分红,,10.0,1.5,2016-04-08,2016-04-11,2016-04-11,2016-04-11,10转增10股派1.5元(含税),2015年报
2017-05-06,年度分红,,,1.0,2017-05-11,2017-05-12,2017-05-12,,10派1元(含税),2016年报
2018-05-16,年度分红,,,1.50224,2018-05-21,2018-05-22,2018-05-22,,10派1.50224元(含税),2017年报
2019-06-25,年度分红,,,1.5,2019-07-01,2019-07-02,2019-07-02,,10派1.5元(含税),2018年报
2020-06-05,年度分红,,,1.0,2020-06-11,2020-06-12,2020-06-12,,10派1元(含税),2019年报
2021-05-12,年度分红,,,4.5,2021-05-18,2021-05-19,2021-05-19,,10派4.5元(含税),2020年报
2024-05-30,年度分红,,,3.0,2024-06-06,2024-06-07,2024-06-07,,10派3元(含税),2023年报
2025-06-11,年度分红,,,1.0,2025-06-18,2025-06-19,2025-06-19,,10派1元(含税),2024年报
