实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-05-20,年度分红,,,2.0,2015-05-27,2015-05-28,2015-05-28,,10派2元(含税),2014年报
2016-05-19,年度分红,,10.0,3.0,2016-05-25,2016-05-26,2016-05-26,,10转增10股派3元(含税),2015年报
2017-06-01,年度分红,,,1.0,2017-06-08,2017-06-09,2017-06-09,,10派1元(含税),2016年报
2018-04-03,年度分红,,8.0,2.0,2018-04-11,2018-04-12,2018-04-12,,10转增8股派2元(含税),2017年报
2019-05-08,年度分红,,,2.0,2019-05-14,2019-05-15,2019-05-15,,10派2元(含税),2018年报
2020-07-01,年度分红,,,2.0,2020-07-07,2020-07-08,2020-07-08,,10派2元(含税),2019年报
2021-07-06,年度分红,,,2.0,2021-07-09,2021-07-12,2021-07-12,,10派2元(含税),2020年报
2022-07-06,年度分红,,,2.5,2022-07-12,2022-07-13,2022-07-13,,10派2.5元(含税),2021年报
2023-07-04,年度分红,,,4.0,2023-07-10,2023-07-11,2023-07-11,,10派4元(含税),2022年报
2024-06-27,年度分红,,,5.0,2024-07-03,2024-07-04,2024-07-04,,10派5元(含税),2023年报
2025-06-12,年度分红,,,3.0,2025-06-18,2025-06-19,2025-06-19,,10派3元(含税),2024年报
2025-09-02,中期分红,,,2.0,2025-09-05,2025-09-08,2025-09-08,,10派2元(含税),2025半年报
