实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-05-15,年度分红,,,4.2,2015-05-21,2015-05-22,2015-05-22,,10派4.2元(含税),2014年报
2015-09-23,中期分红,,10.0,,2015-09-29,2015-09-30,,2015-09-30,10转增10股,2015半年报
2016-05-11,年度分红,,,1.46,2016-05-17,2016-05-18,2016-05-18,,10派1.46元(含税),2015年报
2017-06-16,年度分红,,8.0,1.8,2017-06-22,2017-06-23,2017-06-23,2017-06-23,10转增8股派1.8元(含税),2016年报
2018-06-28,年度分红,,,1.8,2018-07-04,2018-07-05,2018-07-05,,10派1.8元(含税),2017年报
2019-06-21,年度分红,,,1.0,2019-06-27,2019-06-28,2019-06-28,,10派1元(含税),2018年报
2020-06-04,年度分红,,,1.0,2020-06-09,2020-06-10,2020-06-10,,10派1元(含税),2019年报
2021-05-25,年度分红,,,2.0,2021-05-28,2021-05-31,2021-05-31,,10派2元(含税),2020年报
2022-05-20,年度分红,,,5.0,2022-05-26,2022-05-27,2022-05-27,,10派5元(含税),2021年报
2023-06-08,年度分红,,,3.5,2023-06-14,2023-06-15,2023-06-15,,10派3.5元(含税),2022年报
2024-05-30,年度分红,,,4.0,2024-06-04,2024-06-05,2024-06-05,,10派4元(含税),2023年报
2025-05-30,年度分红,,,5.0,2025-06-05,2025-06-06,2025-06-06,,10派5元(含税),2024年报
2026-05-29,年度分红,,,6.0,2026-06-04,2026-06-05,2026-06-05,,10派6元(含税),2025年报
