实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-10-29,中期分红,,,1.0,2010-11-03,2010-11-04,2010-11-09,,10派1元（含税）,2010半年报
2011-07-13,年度分红,,,0.5,2011-07-18,2011-07-19,2011-07-26,,10派0.5元(含税),2010年报
2012-07-07,年度分红,,,0.8,2012-07-11,2012-07-12,2012-07-17,,10派0.8元(含税),2011年报
2013-06-25,年度分红,,,2.0,2013-06-28,2013-07-01,2013-07-05,,10派2元(含税),2012年报
2014-07-17,年度分红,,,2.0,2014-07-22,2014-07-23,2014-07-23,,10派2元(含税),2013年报
2015-07-07,年度分红,,,1.6,2015-07-10,2015-07-13,2015-07-13,,10派1.6元(含税),2014年报
2018-06-15,年度分红,,,1.55,2018-06-21,2018-06-22,2018-06-22,,10派1.55元(含税),2017年报
2019-06-07,年度分红,,,1.8,2019-06-13,2019-06-14,2019-06-14,,10派1.8元(含税),2018年报
2020-06-16,年度分红,,,0.8,2020-06-19,2020-06-22,2020-06-22,,10派0.8元(含税),2019年报
2021-06-02,年度分红,,,1.8,2021-06-09,2021-06-10,2021-06-10,,10派1.8元(含税),2020年报
2022-06-01,年度分红,,,2.4,2022-06-07,2022-06-08,2022-06-08,,10派2.4元(含税),2021年报
2023-06-01,年度分红,,,1.33,2023-06-07,2023-06-08,2023-06-08,,10派1.33元(含税),2022年报
2024-05-31,年度分红,,,1.9,2024-06-05,2024-06-06,2024-06-06,,10派1.9元(含税),2023年报
2025-05-24,年度分红,,,0.8,2025-05-29,2025-05-30,2025-05-30,,10派0.8元(含税),2024年报
