实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-04-27,年度分红,,10.0,2.0,2012-05-08,2012-05-09,2012-05-09,2012-05-09,10转增10股派2元(含税),2011年报
2013-05-16,年度分红,,,1.0,2013-05-21,2013-05-22,2013-05-22,,10派1元(含税),2012年报
2014-05-12,年度分红,,6.0,1.0,2014-05-16,2014-05-19,2014-05-19,2014-05-19,10转增6股派1元(含税),2013年报
2015-03-18,年度分红,,10.0,1.0,2015-03-24,2015-03-25,2015-03-25,2015-03-25,10转增10股派1元(含税),2014年报
2016-05-24,年度分红,,,0.5,2016-05-31,2016-06-01,2016-06-01,,10派0.5元(含税),2015年报
2017-06-14,年度分红,,,0.55,2017-06-21,2017-06-22,2017-06-22,,10派0.55元(含税),2016年报
2018-05-15,年度分红,,5.088139,0.610576,2018-05-21,2018-05-22,2018-05-22,2018-05-22,10转增5.088139股派0.610576元(含税),2017年报
2019-06-12,年度分红,,,0.4,2019-06-17,2019-06-18,2019-06-18,,10派0.4元(含税),2018年报
2020-05-26,年度分红,,,0.6,2020-05-29,2020-06-01,2020-06-01,,10派0.6元(含税),2019年报
2021-06-15,年度分红,,,0.6,2021-06-18,2021-06-21,2021-06-21,,10派0.6元(含税),2020年报
2022-05-18,年度分红,,,0.65,2022-05-24,2022-05-25,2022-05-25,,10派0.65元(含税),2021年报
2023-06-01,年度分红,,,0.65,2023-06-08,2023-06-09,2023-06-09,,10派0.65元(含税),2022年报
2024-05-22,年度分红,,,0.8,2024-05-28,2024-05-29,2024-05-29,,10派0.8元(含税),2023年报
2025-06-06,年度分红,,,0.8,2025-06-12,2025-06-13,2025-06-13,,10派0.8元(含税),2024年报
