实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-06-04,年度分红,,,5.0,2018-06-08,2018-06-11,2018-06-11,,10派5元(含税),2017年报
2019-06-20,年度分红,,,5.0,2019-06-26,2019-06-27,2019-06-27,,10派5元(含税),2018年报
2019-10-31,中期分红,,,2.0,2019-11-06,2019-11-07,2019-11-07,,10派2元(含税),2019半年报
2020-06-04,年度分红,,,8.0,2020-06-10,2020-06-11,2020-06-11,,10派8元(含税),2019年报
2021-06-17,年度分红,,,4.0,2021-06-24,2021-06-25,2021-06-25,,10派4元(含税),2020年报
2022-06-16,年度分红,,,5.0,2022-06-23,2022-06-24,2022-06-24,,10派5元(含税),2021年报
2023-06-16,年度分红,,,7.0,2023-06-21,2023-06-26,2023-06-26,,10派7元(含税),2022年报
2024-06-21,年度分红,,,9.0,2024-06-26,2024-06-27,2024-06-27,,10派9元(含税),2023年报
2025-06-19,年度分红,,,9.0,2025-06-24,2025-06-25,2025-06-25,,10派9元(含税),2024年报
2026-01-06,季度分红,,,2.0,2026-01-09,2026-01-12,2026-01-12,,10派2元(含税),2025三季报
2026-06-12,年度分红,,,8.0,2026-06-17,2026-06-18,2026-06-18,,10派8元(含税),2025年报
