实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-20,年度分红,,10.0,10.0,2011-04-25,2011-04-26,2011-04-26,2011-04-26,10转增10股派10元(含税),2010年报
2013-05-07,年度分红,,,2.5,2013-05-13,2013-05-14,2013-05-14,,10派2.5元(含税),2012年报
2013-09-07,中期分红,,10.0,,2013-09-12,2013-09-13,,2013-09-13,10转增10股,2013半年报
2014-05-15,年度分红,,,1.0,2014-05-20,2014-05-21,2014-05-21,,10派1元(含税),2013年报
2015-06-10,年度分红,,,2.0,2015-06-16,2015-06-17,2015-06-17,,10派2元(含税),2014年报
2016-06-13,年度分红,,,1.0,2016-06-16,2016-06-17,2016-06-17,,10派1元(含税),2015年报
2017-06-27,年度分红,,,1.0,2017-06-30,2017-07-03,2017-07-03,,10派1元(含税),2016年报
2019-12-03,季度分红,,,1.9,2019-12-09,2019-12-10,2019-12-10,,10派1.9元(含税),2019三季报
2023-05-25,年度分红,,,1.66,2023-05-31,2023-06-01,2023-06-01,,10派1.66元(含税),2022年报
2023-12-01,季度分红,,,1.75,2023-12-06,2023-12-07,2023-12-07,,10派1.75元(含税),2023三季报
2024-06-05,年度分红,,,1.0,2024-06-12,2024-06-13,2024-06-13,,10派1元(含税),2023年报
2024-09-21,中期分红,,,2.5,2024-09-26,2024-09-27,2024-09-27,,10派2.5元(含税),2024半年报
2024-11-28,季度分红,,,2.5,2024-12-04,2024-12-05,2024-12-05,,10派2.5元(含税),2024三季报
2025-10-17,中期分红,,,2.5,2025-10-23,2025-10-24,2025-10-24,,10派2.5元(含税),2025半年报
2026-06-10,年度分红,,,4.0,2026-06-17,2026-06-18,2026-06-18,,10派4元(含税),2025年报
