实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-07-11,年度分红,0.0,0.0,0.5,,,,,10派0.5元(含税),1997年报
1999-07-03,年度分红,1.0,0.0,1.0,,,,,10送1股派1元（含税）,1998年报
2000-06-28,年度分红,,,1.5,,,,,10派1.5元（含税）,1999年报
2001-07-21,年度分红,,,2.27,,,,,10派2.27元(含税)(向除A股股东以外全体股东派发),2000年报
2002-06-27,年度分红,,,2.0,2002-07-03,2002-07-04,2002-07-18,,10派2元(含税),2001年报
2003-07-15,年度分红,,,2.0,2003-07-18,2003-07-21,2003-07-31,,10股派2元（含税）,2002年报
2004-04-27,年度分红,4.0,6.0,2.0,2004-04-30,2004-05-10,2004-05-18,,10送4转增6股派2元(含税),2003年报
2005-06-28,年度分红,,5.0,1.2,2005-07-04,2005-07-05,2005-07-08,,10转增5股派1.2元(含税),2004年报
2006-06-27,年度分红,4.0,6.0,2.0,2006-06-30,2006-07-03,2006-07-06,,10送4转增6股派2元（含税）,2005年报
2007-07-02,年度分红,,,1.5,2007-07-05,2007-07-06,2007-07-11,,10派1.5元（含税）,2006年报
2008-06-19,年度分红,,,1.7,2008-06-24,2008-06-25,2008-07-01,,10派1.7元（含税）,2007年报
2009-06-18,年度分红,3.0,,0.34,2009-06-23,2009-06-24,2009-06-29,2009-06-25,10送3股派0.34元（含税）,2008年报
2017-07-03,年度分红,,,1.0,2017-07-06,2017-07-07,2017-07-07,,10派1元（含税）,2016年报
2018-08-07,年度分红,,2.0,0.5,2018-08-10,2018-08-13,2018-08-13,,10转增2股派0.5元(含税),2017年报
2019-07-10,年度分红,,,0.5,2019-07-15,2019-07-16,2019-07-16,,10派0.5元(含税),2018年报
2020-08-12,年度分红,,,0.5,2020-08-17,2020-08-18,2020-08-18,,10派0.5元(含税),2019年报
2022-08-05,年度分红,,,0.5,2022-08-10,2022-08-11,2022-08-11,,10派0.5元(含税),2021年报
2024-07-24,年度分红,,,0.5,2024-07-31,2024-08-01,2024-08-01,,10派0.5元(含税),2023年报
2025-06-17,年度分红,,,0.55,2025-06-24,2025-06-25,2025-06-25,,10派0.55元(含税),2024年报
2025-12-30,中期分红,,,0.2,2026-01-06,2026-01-07,2026-01-07,,10派0.2元(含税),2025半年报
