实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-04-27,年度分红,0.0,0.0,4.3,1995-05-02,1995-05-03,,,10派4.30元(含税),1994年报
1996-05-18,年度分红,2.0,0.0,0.0,1996-05-23,1996-05-24,,,10送2股,1995年报
1998-07-29,年度分红,0.0,0.0,1.5,1998-07-31,1998-08-03,,,10派1.50元(含税),1997年报
1999-07-09,年度分红,0.0,0.0,1.0,1999-07-15,1999-07-16,,,10派1元(含税),1998年报
2000-06-21,年度分红,,,1.0,2000-06-26,2000-06-27,,,10派1元（含税）,1999年报
2001-07-07,年度分红,,,0.5,2001-07-12,2001-07-13,2001-07-18,,10派0.5元(含税),2000年报
2002-06-29,年度分红,,,0.55,2002-07-03,2002-07-04,2002-07-11,,10派0.55元(含税),2001年报
2003-07-03,年度分红,,,1.0,2003-07-08,2003-07-09,2003-07-16,,10股派1元（含税）,2002年报
2004-07-09,年度分红,,,1.5,2004-07-14,2004-07-15,2004-07-21,,10派1.5元(含税),2003年报
2005-08-04,年度分红,,,1.6,2005-08-09,2005-08-10,2005-08-16,,10派1.6元（含税）,2004年报
2009-07-06,年度分红,,,0.5,2009-07-09,2009-07-10,2009-07-16,,10派0.5元（含税）,2008年报
2010-06-02,年度分红,,,0.5,2010-06-07,2010-06-08,2010-06-11,,10派0.5元（含税）,2009年报
2011-06-02,年度分红,,,0.5,2011-06-08,2011-06-09,2011-06-22,,10派0.5元(含税),2010年报
2012-05-29,年度分红,,6.0,0.5,2012-06-01,2012-06-04,2012-06-15,2012-06-05,10转增6股派0.5元(含税),2011年报
2013-08-06,年度分红,,,0.71,2013-08-09,2013-08-12,2013-08-23,,10派0.71元(含税),2012年报
2014-08-05,年度分红,,,0.59,2014-08-08,2014-08-11,2014-08-11,,10派0.59元(含税),2013年报
2015-06-30,年度分红,,,0.52,2015-07-03,2015-07-06,2015-07-06,,10派0.52元(含税),2014年报
2016-08-05,年度分红,,,0.35,2016-08-11,2016-08-12,2016-08-12,,10派0.35元(含税),2015年报
2017-07-07,年度分红,,,0.35,2017-07-12,2017-07-13,2017-07-13,,10派0.35元(含税),2016年报
2018-06-27,年度分红,,,0.43,2018-07-02,2018-07-03,2018-07-03,,10派0.43元(含税),2017年报
2019-06-27,年度分红,,,0.47,2019-07-02,2019-07-03,2019-07-03,,10派0.47元(含税),2018年报
2020-07-11,年度分红,,,0.41,2020-07-17,2020-07-20,2020-07-20,,10派0.41元(含税),2019年报
2021-07-21,年度分红,,,0.83,2021-07-26,2021-07-27,2021-07-27,,10派0.83元(含税),2020年报
2022-08-10,年度分红,,,1.275,2022-08-15,2022-08-16,2022-08-16,,10派1.275元(含税),2021年报
