实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-05-06,年度分红,,3.0,6.0,2010-05-11,2010-05-12,2010-05-12,2010-05-12,10转增3股派6元（含税）,2009年报
2011-06-02,年度分红,,6.0,6.0,2011-06-09,2011-06-10,2011-06-10,2011-06-10,10转增6股派6元(含税),2010年报
2012-04-19,年度分红,,3.0,4.0,2012-04-24,2012-04-25,2012-04-25,2012-04-25,10转增3股派4元(含税),2011年报
2013-05-29,年度分红,,,1.5,2013-06-04,2013-06-05,2013-06-05,,10派1.5元(含税),2012年报
2014-06-06,年度分红,,,0.4,2014-06-11,2014-06-12,2014-06-12,,10派0.4元(含税),2013年报
2015-06-16,年度分红,,,0.18,2015-06-19,2015-06-23,2015-06-23,,10派0.18元(含税),2014年报
2016-06-24,年度分红,,,0.26,2016-06-30,2016-07-01,2016-07-01,,10派0.26元(含税),2015年报
2017-06-07,年度分红,,,0.28,2017-06-12,2017-06-13,2017-06-13,,10派0.28元(含税),2016年报
2018-05-31,年度分红,,3.0,2.0,2018-06-05,2018-06-06,2018-06-06,2018-06-06,10转增3股派2元(含税),2017年报
2019-05-22,年度分红,,5.0,1.5,2019-05-28,2019-05-29,2019-05-29,2019-05-29,10转增5股派1.5元(含税),2018年报
2020-04-18,年度分红,,5.0,2.0,2020-04-24,2020-04-27,2020-04-27,2020-04-27,10转增5股派2元(含税),2019年报
2021-04-23,年度分红,,5.0,1.4,2021-04-28,2021-04-29,2021-04-29,2021-04-29,10转增5股派1.4元(含税),2020年报
2022-05-17,年度分红,,,1.0,2022-05-20,2022-05-23,2022-05-23,,10派1元(含税),2021年报
2023-06-06,年度分红,,,0.45,2023-06-09,2023-06-12,2023-06-12,,10派0.45元(含税),2022年报
2024-06-06,年度分红,,,1.16,2024-06-13,2024-06-14,2024-06-14,,10派1.16元(含税),2023年报
2025-04-22,年度分红,,,0.4,2025-04-28,2025-04-29,2025-04-29,,10派0.4元(含税),2024年报
2026-04-23,年度分红,,,0.4,2026-04-28,2026-04-29,2026-04-29,,10派0.4元(含税),2025年报
