实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1993-12-11,年度分红,2.0,0.0,0.0,1994-12-17,1994-12-20,,,10送2股,1993年报
1996-07-31,年度分红,0.0,0.0,2.2,1996-08-05,1996-08-06,,,10派2.20(含税),1995年报
1997-09-12,中期分红,0.0,5.0,0.0,1997-09-18,1997-09-19,,,10转增5股,1997半年报
2011-05-28,年度分红,,,1.25,2011-06-02,2011-06-03,2011-06-10,,10派1.25元(含税),2010年报
2012-05-03,年度分红,,,1.7,2012-05-09,2012-05-10,2012-05-17,,10派1.7元(含税),2011年报
2013-05-10,年度分红,,,2.21,2013-05-16,2013-05-17,2013-05-23,,10派2.21元(含税),2012年报
2014-04-29,年度分红,,,2.58,2014-05-06,2014-05-07,2014-05-13,,10派2.58元(含税),2013年报
2015-05-11,年度分红,,,2.6,2015-05-14,2015-05-15,2015-05-15,,10派2.6元(含税),2014年报
2016-05-19,年度分红,,,2.69,2016-05-25,2016-05-26,2016-05-26,,10派2.69元(含税),2015年报
2017-05-04,年度分红,,,1.87,2017-05-11,2017-05-12,2017-05-12,,10派1.87元(含税),2016年报
2018-05-21,年度分红,4.0,,1.91,2018-05-24,2018-05-25,2018-05-25,,10送4股派1.91元(含税),2017年报
2019-05-28,年度分红,,,1.37,2019-06-04,2019-06-05,2019-06-05,,10派1.37元(含税),2018年报
2020-06-29,年度分红,,,1.34,2020-07-02,2020-07-03,2020-07-03,,10派1.34元(含税),2019年报
2021-06-25,年度分红,,,1.4,2021-07-02,2021-07-05,2021-07-05,,10派1.4元(含税),2020年报
2022-06-23,年度分红,,,0.15,2022-06-28,2022-06-29,2022-06-29,,10派0.15元(含税),2021年报
2023-06-21,年度分红,,,0.53,2023-06-28,2023-06-29,2023-06-29,,10派0.53元(含税),2022年报
