实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-25,年度分红,,10.0,2.5,2012-05-31,2012-06-01,2012-06-01,2012-06-01,10转增10股派2.5元(含税),2011年报
2014-05-15,年度分红,,,0.5,2014-05-22,2014-05-23,2014-05-23,,10派0.5元(含税),2013年报
2015-06-12,年度分红,,,0.4,2015-06-17,2015-06-18,2015-06-18,,10派0.4元(含税),2014年报
2016-05-21,年度分红,,,0.2655,2016-05-26,2016-05-27,2016-05-27,,10派0.2655元(含税),2015年报
2017-04-21,年度分红,,,0.888,2017-04-26,2017-04-27,2017-04-27,,10派0.888元(含税),2016年报
2018-04-24,年度分红,,,1.7,2018-04-27,2018-05-02,2018-05-02,,10派1.7元(含税),2017年报
2019-06-04,年度分红,,,1.8,2019-06-10,2019-06-11,2019-06-11,,10派1.8元(含税),2018年报
2020-07-15,年度分红,,5.0,2.4,2020-07-20,2020-07-21,2020-07-21,2020-07-21,10转增5股派2.4元(含税),2019年报
2021-05-20,年度分红,,,1.6,2021-05-25,2021-05-26,2021-05-26,,10派1.6元(含税),2020年报
2022-05-19,年度分红,,,12.0,2022-05-25,2022-05-26,2022-05-26,,10派12元(含税),2021年报
2023-05-06,年度分红,,,3.5,2023-05-11,2023-05-12,2023-05-12,,10派3.5元(含税),2022年报
2024-05-28,年度分红,,,4.6,2024-06-04,2024-06-05,2024-06-05,,10派4.6元(含税),2023年报
2025-05-30,年度分红,,,2.3,2025-06-06,2025-06-09,2025-06-09,,10派2.3元(含税),2024年报
