实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-04-12,年度分红,,,2.0,2017-04-19,2017-04-20,2017-04-20,,10派2元(含税),2016年报
2018-04-11,年度分红,,,1.0,2018-04-18,2018-04-19,2018-04-19,,10派1元(含税),2017年报
2019-05-16,年度分红,,,1.15,2019-05-22,2019-05-23,2019-05-23,,10派1.15元(含税),2018年报
2020-04-09,年度分红,,,2.0,2020-04-16,2020-04-17,2020-04-17,,10派2元(含税),2019年报
2021-04-08,年度分红,,9.0,1.5,2021-04-15,2021-04-16,2021-04-16,2021-04-16,10转增9股派1.5元(含税),2020年报
2022-05-24,年度分红,,,0.9,2022-05-30,2022-05-31,2022-05-31,,10派0.9元(含税),2021年报
2023-06-07,年度分红,,,0.9,2023-06-12,2023-06-13,2023-06-13,,10派0.9元(含税),2022年报
2024-05-09,年度分红,,,2.0,2024-05-15,2024-05-16,2024-05-16,,10派2元(含税),2023年报
2024-09-12,中期分红,,,0.7,2024-09-20,2024-09-23,2024-09-23,,10派0.7元(含税),2024半年报
2025-06-26,年度分红,,,2.0,2025-07-02,2025-07-03,2025-07-03,,10派2元(含税),2024年报
2025-09-11,中期分红,,,0.4,2025-09-18,2025-09-19,2025-09-19,,10派0.4元(含税),2025半年报
