实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-06-30,年度分红,,,1.05,2005-07-05,2005-07-06,2005-07-12,,10派1.05元(含税),2004年报
2006-07-04,年度分红,,,1.1,2006-07-07,2006-07-10,2006-07-14,,10派1.1元（含税）,2005年报
2007-06-25,年度分红,,,1.5,2007-06-29,2007-07-02,2007-07-05,,10派1.5元（含税）,2006年报
2008-05-06,年度分红,,,2.32,2008-05-09,2008-05-12,2008-05-16,,10派2.32元（含税）,2007年报
2009-06-02,年度分红,,,0.89,2009-06-05,2009-06-08,2009-06-12,,10派0.89元（含税）,2008年报
2010-06-22,年度分红,,,1.3,2010-06-25,2010-06-28,2010-07-01,,10派1.30元（含税）,2009年报
2011-06-30,年度分红,,2.0,1.28,2011-07-05,2011-07-06,2011-07-14,2011-07-07,10转增2股派1.28元(含税),2010年报
2012-05-11,年度分红,,2.0,1.0,2012-05-16,2012-05-17,2012-05-22,2012-05-18,10转增2股派1元(含税),2011年报
2013-06-08,年度分红,,,1.56,2013-06-17,2013-06-18,2013-06-21,,10派1.56元(含税),2012年报
2014-05-14,年度分红,,,2.14,2014-05-19,2014-05-20,2014-05-23,,10派2.14元(含税),2013年报
2015-05-28,年度分红,,,1.55,2015-06-03,2015-06-04,2015-06-04,,10派1.55元(含税),2014年报
2016-05-17,年度分红,,,1.65,2016-05-24,2016-05-25,2016-05-25,,10派1.65元(含税),2015年报
2017-05-11,年度分红,,,1.56,2017-05-18,2017-05-19,2017-05-19,,10派1.56元(含税),2016年报
2018-04-19,年度分红,,4.0,1.8,2018-04-25,2018-04-26,2018-04-26,,10转增4股派1.8元(含税),2017年报
2019-04-19,年度分红,,,1.5,2019-04-25,2019-04-26,2019-04-26,,10派1.5元(含税),2018年报
2020-05-20,年度分红,,,1.4,2020-05-27,2020-05-28,2020-05-28,,10派1.4元(含税),2019年报
2021-05-19,年度分红,,,1.6,2021-05-25,2021-05-26,2021-05-26,,10派1.6元(含税),2020年报
2022-05-19,年度分红,,,1.95,2022-05-25,2022-05-26,2022-05-26,,10派1.95元(含税),2021年报
2023-05-19,年度分红,,,2.1,2023-05-24,2023-05-25,2023-05-25,,10派2.1元(含税),2022年报
2024-05-17,年度分红,,,2.15,2024-05-22,2024-05-23,2024-05-23,,10派2.15元(含税),2023年报
2024-12-13,季度分红,,,1.67,2024-12-18,2024-12-19,2024-12-19,,10派1.67元(含税),2024三季报
2025-05-16,年度分红,,,1.0,2025-05-22,2025-05-23,2025-05-23,,10派1元(含税),2024年报
2025-11-20,季度分红,,,0.8,2025-11-26,2025-11-27,2025-11-27,,10派0.8元(含税),2025三季报
2026-05-15,年度分红,,,0.7,2026-05-21,2026-05-22,2026-05-22,,10派0.7元(含税),2025年报
