实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2014-06-12,年度分红,,3.0,3.0,2014-06-18,2014-06-19,2014-06-19,2014-06-19,10转增3股派3元(含税),2013年报
2015-05-12,年度分红,,3.0,2.0,2015-05-18,2015-05-19,2015-05-19,2015-05-19,10转增3股派2元(含税),2014年报
2016-06-07,年度分红,,3.0,1.0,2016-06-14,2016-06-15,2016-06-15,2016-06-15,10转增3股派1元(含税),2015年报
2017-05-06,年度分红,,,1.0,2017-05-12,2017-05-15,2017-05-15,,10派1元(含税),2016年报
2018-05-17,年度分红,,,1.0,2018-05-23,2018-05-24,2018-05-24,,10派1元(含税),2017年报
2019-06-07,年度分红,,,1.003977,2019-06-13,2019-06-14,2019-06-14,,10派1.003977元(含税),2018年报
2020-06-25,年度分红,,,0.999734,2020-07-02,2020-07-03,2020-07-03,,10派0.999734元(含税),2019年报
2021-06-02,年度分红,,,0.999971,2021-06-07,2021-06-08,2021-06-08,,10派0.999971元(含税),2020年报
2022-05-09,年度分红,,,1.0,2022-05-13,2022-05-16,2022-05-16,,10派1元(含税),2021年报
2023-06-30,年度分红,,,0.991629,2023-07-06,2023-07-07,2023-07-07,,10派0.991629元(含税),2022年报
2024-05-23,年度分红,,,1.14915,2024-05-29,2024-05-30,2024-05-30,,10派1.14915元(含税),2023年报
2025-05-29,年度分红,,,0.3,2025-06-05,2025-06-06,2025-06-06,,10派0.3元(含税),2024年报
