实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-06-03,年度分红,0.0,0.0,2.5,1999-06-10,1999-06-11,1999-06-17,,10派2.5元(含税),1998年报
2001-06-02,年度分红,,,1.3809,2001-06-08,2001-06-11,2001-06-12,,10派1.3808975元（含税）,2000年报
2002-06-17,年度分红,,,1.5,2002-06-21,2002-06-24,2002-06-24,,10派1.5元(含税),2001年报
2003-05-27,年度分红,,,1.5,2003-06-02,2003-06-03,2003-06-03,,10股派1.5元(含税),2002年报
2004-03-12,年度分红,,,1.0,2004-03-17,2004-03-18,2004-03-18,,10派1元(含税),2003年报
2005-06-17,年度分红,2.0,,0.5,2005-06-23,2005-06-24,2005-06-24,2005-06-24,10送2股派0.5元(含税),2004年报
2006-07-12,年度分红,,,1.0,2006-07-17,2006-07-18,2006-07-18,,10派1元（含税）,2005年报
2007-04-06,年度分红,,,1.0,2007-04-11,2007-04-12,2007-04-12,,10派1元（含税）,2006年报
2008-06-04,年度分红,,,1.0,2008-06-10,2008-06-11,2008-06-11,,10派1元（含税）,2007年报
2009-06-12,年度分红,,,1.0,2009-06-17,2009-06-18,2009-06-18,,10派1元（含税）,2008年报
2010-04-23,年度分红,,,1.0,2010-04-28,2010-04-29,2010-04-29,,10派1元（含税）,2009年报
2011-05-11,年度分红,,,2.5,2011-05-17,2011-05-18,2011-05-18,,10派2.5元(含税),2010年报
2012-04-18,年度分红,,,2.0,2012-04-25,2012-04-26,2012-04-26,,10派2元(含税),2011年报
2013-05-16,年度分红,,,0.25,2013-05-23,2013-05-24,2013-05-24,,10派0.25元(含税),2012年报
2014-03-14,年度分红,,,1.0,2014-03-20,2014-03-21,2014-03-21,,10派1元(含税),2013年报
2015-04-22,年度分红,,,1.0,2015-04-28,2015-04-29,2015-04-29,,10派1元(含税),2014年报
2016-05-12,年度分红,,,1.0,2016-05-18,2016-05-19,2016-05-19,,10派1元(含税),2015年报
2017-05-17,年度分红,,,1.0,2017-05-23,2017-05-24,2017-05-24,,10派1元(含税),2016年报
2018-05-19,年度分红,,,1.5,2018-05-24,2018-05-25,2018-05-25,,10派1.5元(含税),2017年报
2019-05-21,年度分红,,3.0,1.5,2019-05-24,2019-05-27,2019-05-27,2019-05-27,10转增3股派1.5元(含税),2018年报
2020-06-06,年度分红,,,1.5,2020-06-11,2020-06-12,2020-06-12,,10派1.5元(含税),2019年报
2021-06-11,年度分红,,,1.0,2021-06-17,2021-06-18,2021-06-18,,10派1元(含税),2020年报
2022-06-11,年度分红,,,0.25,2022-06-16,2022-06-17,2022-06-17,,10派0.25元(含税),2021年报
2025-06-07,年度分红,,,1.5,2025-06-12,2025-06-13,2025-06-13,,10派1.5元(含税),2024年报
