实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-20,年度分红,,,6.0,2011-05-25,2011-05-26,2011-05-26,,10派6元(含税),2010年报
2012-04-25,年度分红,,,6.0,2012-05-03,2012-05-04,2012-05-04,,10派6元(含税),2011年报
2013-04-27,年度分红,,,3.0,2013-05-07,2013-05-08,2013-05-08,,10派3元(含税),2012年报
2013-09-24,中期分红,,10.0,,2013-09-27,2013-09-30,,2013-09-30,10转增10股,2013半年报
2014-04-23,年度分红,,5.0,1.0,2014-04-29,2014-04-30,2014-04-30,2014-04-30,10转增5股派1元(含税),2013年报
2015-05-06,年度分红,,,2.0,2015-05-11,2015-05-12,2015-05-12,,10派2元(含税),2014年报
2015-09-18,中期分红,,10.0,,2015-09-24,2015-09-25,,2015-09-25,10转增10股,2015半年报
2016-05-23,年度分红,,,1.5,2016-05-27,2016-05-30,2016-05-30,,10派1.5元(含税),2015年报
2017-05-17,年度分红,,,1.0,2017-05-24,2017-05-25,2017-05-25,,10派1元(含税),2016年报
2018-05-04,年度分红,,,0.8,2018-05-09,2018-05-10,2018-05-10,,10派0.8元(含税),2017年报
2019-05-25,年度分红,,,1.2,2019-05-30,2019-05-31,2019-05-31,,10派1.2元(含税),2018年报
2020-05-23,年度分红,,,1.2,2020-05-28,2020-05-29,2020-05-29,,10派1.2元(含税),2019年报
2021-05-15,年度分红,,,1.32,2021-05-21,2021-05-24,2021-05-24,,10派1.32元(含税),2020年报
2022-04-29,年度分红,,,1.5,2022-05-11,2022-05-12,2022-05-12,,10派1.5元(含税),2021年报
2023-05-05,年度分红,,,1.5,2023-05-10,2023-05-11,2023-05-11,,10派1.5元(含税),2022年报
2024-05-24,年度分红,,,1.5,2024-05-30,2024-05-31,2024-05-31,,10派1.5元(含税),2023年报
2025-05-23,年度分红,,,0.6,2025-05-29,2025-05-30,2025-05-30,,10派0.6元(含税),2024年报
2026-05-14,年度分红,,,0.6,2026-05-20,2026-05-21,2026-05-21,,10派0.6元(含税),2025年报
