实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-22,年度分红,,8.0,,2011-04-28,2011-04-29,,2011-04-29,10转增8股,2010年报
2012-06-07,年度分红,,,1.2,2012-06-13,2012-06-14,2012-06-14,,10派1.2元(含税),2011年报
2013-07-03,年度分红,,,1.2,2013-07-09,2013-07-10,2013-07-10,,10派1.2元(含税),2012年报
2014-04-22,年度分红,,,1.2,2014-04-28,2014-04-29,2014-04-29,,10派1.2元(含税),2013年报
2015-06-02,年度分红,,,0.5,2015-06-08,2015-06-09,2015-06-09,,10派0.5元(含税),2014年报
2017-05-17,年度分红,,6.0,1.0,2017-05-23,2017-05-24,2017-05-24,2017-05-24,10转增6股派1元(含税),2016年报
2018-06-15,年度分红,,,0.5,2018-06-21,2018-06-22,2018-06-22,,10派0.5元(含税),2017年报
2019-06-27,年度分红,,,0.5,2019-07-03,2019-07-04,2019-07-04,,10派0.5元(含税),2018年报
2020-06-08,年度分红,,,0.5,2020-06-12,2020-06-15,2020-06-15,,10派0.5元(含税),2019年报
2021-05-21,年度分红,,,0.5,2021-05-28,2021-05-31,2021-05-31,,10派0.5元(含税),2020年报
2022-07-08,年度分红,,,0.5,2022-07-15,2022-07-18,2022-07-18,,10派0.5元(含税),2021年报
2023-06-14,年度分红,,,0.531484,2023-06-20,2023-06-21,2023-06-21,,10派0.531484元(含税),2022年报
2024-05-09,年度分红,,,1.0,2024-05-14,2024-05-15,2024-05-15,,10派1元(含税),2023年报
2025-05-29,年度分红,,,3.0,2025-06-05,2025-06-06,2025-06-06,,10派3元(含税),2024年报
