实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-05-30,年度分红,,,1.5,2016-06-03,2016-06-06,2016-06-06,,10派1.5元(含税),2015年报
2017-07-05,年度分红,,,0.5,2017-07-11,2017-07-12,2017-07-12,,10派0.5元(含税),2016年报
2018-05-31,年度分红,,,1.8,2018-06-06,2018-06-07,2018-06-07,,10派1.8元(含税),2017年报
2019-04-26,年度分红,,,5.033936,2019-05-06,2019-05-07,2019-05-07,,10派5.033936元(含税),2018年报
2020-06-17,年度分红,,7.0,2.3,2020-06-22,2020-06-23,2020-06-23,2020-06-23,10转增7股派2.3元(含税),2019年报
2021-05-26,年度分红,,,0.3,2021-06-01,2021-06-02,2021-06-02,,10派0.3元(含税),2020年报
2022-06-23,年度分红,,,0.2,2022-06-28,2022-06-29,2022-06-29,,10派0.2元(含税),2021年报
2023-05-31,年度分红,,,0.2,2023-06-05,2023-06-06,2023-06-06,,10派0.2元(含税),2022年报
2025-01-11,季度分红,,,2.0,2025-01-17,2025-01-20,2025-01-20,,10派2元(含税),2024三季报
2025-06-05,年度分红,2.2,1.8,0.55,2025-06-10,2025-06-11,2025-06-11,2025-06-11,10送2.2转增1.8股派0.55元(含税),2024年报
2025-12-19,季度分红,,,5.0,2025-12-25,2025-12-26,2025-12-26,,10派5元(含税),2025三季报
