实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-03-24,年度分红,,10.0,1.5,2011-03-31,2011-04-01,2011-04-01,2011-04-01,10转增10股派1.5元(含税),2010年报
2012-05-25,年度分红,,,0.5,2012-05-30,2012-05-31,2012-05-31,,10派0.5元(含税),2011年报
2013-03-26,年度分红,2.0,1.0,0.6,2013-04-01,2013-04-02,2013-04-02,2013-04-02,10送2转增1股派0.6元(含税),2012年报
2014-05-08,年度分红,,,0.3,2014-05-13,2014-05-14,2014-05-14,,10派0.3元(含税),2013年报
2015-05-13,年度分红,,,0.17962,2015-05-20,2015-05-21,2015-05-21,,10派0.17962元(含税),2014年报
2016-09-27,中期分红,,,0.5,2016-10-10,2016-10-11,2016-10-11,,10派0.5元(含税),2016半年报
2017-05-25,年度分红,,6.0,0.5,2017-06-01,2017-06-02,2017-06-02,2017-06-02,10转增6股派0.5元（含税）,2016年报
2018-06-21,年度分红,,,1.0,2018-06-26,2018-06-27,2018-06-27,,10派1元(含税),2017年报
2019-07-10,年度分红,,,0.6,2019-07-16,2019-07-17,2019-07-17,,10派0.6元(含税),2018年报
2020-07-15,年度分红,,,0.43,2020-07-20,2020-07-21,2020-07-21,,10派0.43元(含税),2019年报
2021-06-15,年度分红,,,0.18,2021-06-21,2021-06-22,2021-06-22,,10派0.18元(含税),2020年报
