实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-10-15,中期分红,,,1.0,2015-10-21,2015-10-22,2015-10-22,,10派1元(含税),2015半年报
2016-06-01,年度分红,,,5.2,2016-06-07,2016-06-08,2016-06-08,,10派5.2元(含税),2015年报
2017-03-22,年度分红,,,3.9,2017-03-28,2017-03-29,2017-03-29,,10派3.9元(含税),2016年报
2018-06-22,年度分红,,,4.0,2018-06-28,2018-06-29,2018-06-29,,10派4元(含税),2017年报
2019-08-05,年度分红,,,2.75,2019-08-09,2019-08-12,2019-08-12,,10派2.75元(含税),2018年报
2020-08-05,年度分红,,,3.9,2020-08-11,2020-08-12,2020-08-12,,10派3.9元(含税),2019年报
2021-08-12,年度分红,,,5.6,2021-08-19,2021-08-20,2021-08-20,,10派5.6元(含税),2020年报
2022-07-07,年度分红,,,6.8,2022-07-14,2022-07-15,2022-07-15,,10派6.8元(含税),2021年报
2023-06-20,年度分红,,,5.3,2023-06-28,2023-06-29,2023-06-29,,10派5.3元(含税),2022年报
2024-06-21,年度分红,,,4.0,2024-06-27,2024-06-28,2024-06-28,,10派4元(含税),2023年报
2024-10-12,中期分红,,,1.5,2024-10-18,2024-10-21,2024-10-21,,10派1.5元(含税),2024半年报
2025-07-22,年度分红,,,2.8,2025-07-25,2025-07-28,2025-07-28,,10派2.8元(含税),2024年报
2025-10-21,中期分红,,,1.5,2025-10-27,2025-10-28,2025-10-28,,10派1.5元(含税),2025半年报
