实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-05-06,年度分红,,5.0,2.2,2015-05-11,2015-05-12,2015-05-12,2015-05-12,10转增5股派2.2元(含税),2014年报
2015-09-09,中期分红,,5.0,,2015-09-14,2015-09-15,,2015-09-15,10转增5股,2015半年报
2016-05-19,年度分红,,,1.5,2016-05-26,2016-05-27,2016-05-27,,10派1.5元(含税),2015年报
2017-06-14,年度分红,,,1.5,2017-06-19,2017-06-20,2017-06-20,,10派1.5元(含税),2016年报
2018-05-18,年度分红,,,0.5,2018-05-24,2018-05-25,2018-05-25,,10派0.5元(含税),2017年报
2018-09-07,中期分红,,,0.5,2018-09-12,2018-09-13,2018-09-13,,10派0.5元(含税),2018半年报
2019-05-21,年度分红,,,1.5,2019-05-24,2019-05-27,2019-05-27,,10派1.5元(含税),2018年报
2020-05-26,年度分红,,,2.5,2020-05-29,2020-06-01,2020-06-01,,10派2.5元(含税),2019年报
2021-05-21,年度分红,,,1.0,2021-05-26,2021-05-27,2021-05-27,,10派1元(含税),2020年报
2023-05-31,年度分红,,,1.0,2023-06-06,2023-06-07,2023-06-07,,10派1元(含税),2022年报
2024-06-05,年度分红,,,1.500395,2024-06-11,2024-06-12,2024-06-12,,10派1.500395元(含税),2023年报
2025-06-04,年度分红,,,1.0,2025-06-10,2025-06-11,2025-06-11,,10派1元(含税),2024年报
2026-05-27,年度分红,,,1.0,2026-06-02,2026-06-03,2026-06-03,,10派1元(含税),2025年报
