实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-04-20,年度分红,,,5.0,2012-04-26,2012-04-27,2012-04-27,,10派5元(含税),2011年报
2013-04-19,年度分红,,10.0,3.0,2013-04-25,2013-04-26,2013-04-26,2013-04-26,10转增10股派3元(含税),2012年报
2014-05-05,年度分红,,,1.8,2014-05-09,2014-05-12,2014-05-12,,10派1.8元(含税),2013年报
2015-05-11,年度分红,,,1.8,2015-05-15,2015-05-18,2015-05-18,,10派1.8元(含税),2014年报
2016-04-13,年度分红,,,3.0,2016-04-19,2016-04-20,2016-04-20,,10派3元(含税),2015年报
2017-05-06,年度分红,,15.0,3.5,2017-05-12,2017-05-15,2017-05-15,,10转增15股派3.5元(含税),2016年报
2018-05-29,年度分红,,,1.53,2018-06-04,2018-06-05,2018-06-05,,10派1.53元(含税),2017年报
2019-06-13,年度分红,,,1.76,2019-06-19,2019-06-20,2019-06-20,,10派1.76元(含税),2018年报
2020-06-10,年度分红,,,2.04,2020-06-17,2020-06-18,2020-06-18,,10派2.04元(含税),2019年报
2021-06-01,年度分红,,,2.05,2021-06-08,2021-06-09,2021-06-09,,10派2.05元(含税),2020年报
2022-05-28,年度分红,,,2.55,2022-06-02,2022-06-06,2022-06-06,,10派2.55元(含税),2021年报
2023-06-02,年度分红,,,2.95,2023-06-08,2023-06-09,2023-06-09,,10派2.95元(含税),2022年报
2024-05-30,年度分红,,,3.0,2024-06-05,2024-06-06,2024-06-06,,10派3元(含税),2023年报
2025-05-30,年度分红,,,1.0,2025-06-05,2025-06-06,2025-06-06,,10派1元(含税),2024年报
2026-06-05,年度分红,,,1.25,2026-06-10,2026-06-11,2026-06-11,,10派1.25元(含税),2025年报
