实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-17,年度分红,,,1.0,2017-06-22,2017-06-23,2017-06-23,,10派1元(含税),2016年报
2018-05-11,年度分红,,,1.0,2018-05-17,2018-05-18,2018-05-18,,10派1元(含税),2017年报
2019-06-04,年度分红,,,1.5,2019-06-11,2019-06-12,2019-06-12,,10派1.5元(含税),2018年报
2020-06-20,年度分红,,,1.5,2020-06-29,2020-06-30,2020-06-30,,10派1.5元(含税),2019年报
2021-07-02,年度分红,,,1.6,2021-07-07,2021-07-08,2021-07-08,,10派1.6元(含税),2020年报
2022-04-26,年度分红,,2.0,1.6,2022-04-29,2022-05-05,2022-05-05,2022-05-05,10转增2股派1.6元(含税),2021年报
2023-05-26,年度分红,,,2.0,2023-05-31,2023-06-01,2023-06-01,,10派2元(含税),2022年报
2024-05-30,年度分红,,,2.0,2024-06-05,2024-06-06,2024-06-06,,10派2元(含税),2023年报
2025-05-10,年度分红,,,2.0,2025-05-15,2025-05-16,2025-05-16,,10派2元(含税),2024年报
2025-10-09,中期分红,,,1.0,2025-10-14,2025-10-15,2025-10-15,,10派1元(含税),2025半年报
2026-05-15,年度分红,,,1.2,2026-05-20,2026-05-21,2026-05-21,,10派1.2元(含税),2025年报
