实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-06-08,年度分红,,3.0,1.0,2018-06-13,2018-06-14,2018-06-14,2018-06-14,10转增3股派1元(含税),2017年报
2019-05-29,年度分红,,,2.4,2019-06-05,2019-06-06,2019-06-06,,10派2.4元(含税),2018年报
2020-05-27,年度分红,,,0.6,2020-06-02,2020-06-03,2020-06-03,,10派0.6元(含税),2019年报
2020-08-21,中期分红,,,2.4,2020-08-27,2020-08-28,2020-08-28,,10派2.4元(含税),2020半年报
2021-04-07,年度分红,,6.0,4.0,2021-04-13,2021-04-14,2021-04-14,2021-04-14,10转增6股派4元(含税),2020年报
2022-05-27,年度分红,,,1.6,2022-06-02,2022-06-06,2022-06-06,,10派1.6元(含税),2021年报
2023-04-27,年度分红,,,1.8,2023-05-09,2023-05-10,2023-05-10,,10派1.8元(含税),2022年报
2024-05-07,年度分红,,,2.0,2024-05-14,2024-05-15,2024-05-15,,10派2元(含税),2023年报
2025-06-04,年度分红,3.0,,1.8,2025-06-09,2025-06-10,2025-06-10,2025-06-10,10送3股派1.8元(含税),2024年报
2026-06-02,年度分红,,,1.6,2026-06-09,2026-06-10,2026-06-10,,10派1.6元(含税),2025年报
