实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-07-21,年度分红,,,2.6,2001-07-30,2001-07-31,2001-08-01,,10派2.6元（含税）,2000年报
2002-05-30,年度分红,,,0.4,2002-06-05,2002-06-06,2002-06-06,,10派0.4元(含税),2001年报
2003-06-05,年度分红,,3.0,0.93,2003-06-10,2003-06-11,2003-06-11,,10转增3股派0.93元（含税）,2002年报
2004-07-02,年度分红,0.0,0.0,0.45,2004-07-08,2004-07-09,2004-07-09,,10派0.45元(含税),2003年报
2009-04-16,年度分红,,,2.0,2009-04-22,2009-04-23,2009-04-23,,10派2元（含税）,2008年报
2010-04-15,年度分红,,,3.0,2010-04-20,2010-04-21,2010-04-21,,10派3元（含税）,2009年报
2011-06-02,年度分红,,,3.0,2011-06-08,2011-06-09,2011-06-09,,10派3元(含税),2010年报
2012-07-31,年度分红,,,2.4,2012-08-07,2012-08-08,2012-08-08,,10派2.4元(含税),2011年报
2013-07-19,年度分红,,,2.6,2013-07-25,2013-07-26,2013-07-26,,10派2.6元(含税),2012年报
2014-07-07,年度分红,,,2.6,2014-07-10,2014-07-11,2014-07-11,,10派2.6元(含税),2013年报
2015-07-03,年度分红,,,4.08,2015-07-09,2015-07-10,2015-07-10,,10派4.08元(含税),2014年报
2016-07-08,年度分红,,,1.5,2016-07-14,2016-07-15,2016-07-15,,10派1.5元(含税),2015年报
2017-07-10,年度分红,,,1.6,2017-07-13,2017-07-14,2017-07-14,,10派1.6元(含税),2016年报
2018-06-12,年度分红,,,4.6,2018-06-20,2018-06-21,2018-06-21,,10派4.6元（含税）,2017年报
2019-08-01,年度分红,,,3.9,2019-08-07,2019-08-08,2019-08-08,,10派3.9元(含税),2018年报
2020-07-08,年度分红,,,4.3,2020-07-15,2020-07-16,2020-07-16,,10派4.3元(含税),2019年报
2021-07-05,年度分红,,,5.0,2021-07-08,2021-07-09,2021-07-09,,10派5元(含税),2020年报
2022-08-04,年度分红,,,8.528212,2022-08-11,2022-08-12,2022-08-12,,10派8.528212元(含税),2021年报
2023-06-08,年度分红,,,10.0,2023-06-14,2023-06-15,2023-06-15,,10派10元(含税),2022年报
2024-06-06,年度分红,,3.0,15.0,2024-06-13,2024-06-14,2024-06-14,2024-06-14,10转增3股派15元(含税),2023年报
2024-11-22,季度分红,,,10.0,2024-11-28,2024-11-29,2024-11-29,,10派10元(含税),2024三季报
2025-05-29,年度分红,,3.0,3.2,2025-06-05,2025-06-06,2025-06-06,2025-06-06,10转增3股派3.2元(含税),2024年报
2025-10-10,中期分红,,,4.5,2025-10-16,2025-10-17,2025-10-17,,10派4.5元(含税),2025半年报
