实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-04-18,年度分红,,10.0,,2008-04-25,2008-04-28,,,10转增10股,2007年报
2008-09-06,中期分红,,,3.0,2008-09-11,2008-09-12,2008-09-12,,10派3元（含税）,2008半年报
2009-04-23,年度分红,,3.0,3.0,2009-04-29,2009-04-30,2009-04-30,2009-04-30,10转增3股派3元（含税）,2008年报
2009-09-23,中期分红,,,2.5,2009-09-29,2009-09-30,2009-09-30,,10派2.5元（含税）,2009半年报
2010-05-20,年度分红,,,2.5,2010-05-26,2010-05-27,2010-05-27,,10派2.5元（含税）,2009年报
2011-05-06,年度分红,,,2.5,2011-05-11,2011-05-12,2011-05-12,,10派2.5元(含税),2010年报
2012-04-12,年度分红,,,2.5,2012-04-18,2012-04-19,2012-04-19,,10派2.5元(含税),2011年报
2013-06-26,年度分红,,,1.5,2013-07-03,2013-07-04,2013-07-04,,10派1.5元(含税),2012年报
2014-05-28,年度分红,,,1.0,2014-06-04,2014-06-05,2014-06-05,,10派1元(含税),2013年报
2015-05-19,年度分红,,,1.0,2015-05-25,2015-05-26,2015-05-26,,10派1元(含税),2014年报
2016-04-26,年度分红,,,0.1,2016-05-03,2016-05-04,2016-05-04,,10派0.1元(含税),2015年报
2019-06-12,年度分红,,,0.5,2019-06-18,2019-06-19,2019-06-19,,10派0.5元(含税),2018年报
2020-05-25,年度分红,,2.0,0.5,2020-05-29,2020-06-01,2020-06-01,2020-06-01,10转增2股派0.5元(含税),2019年报
2021-05-24,年度分红,,,1.5,2021-05-28,2021-05-31,2021-05-31,,10派1.5元(含税),2020年报
2022-04-26,年度分红,,,0.5,2022-05-05,2022-05-06,2022-05-06,,10派0.5元(含税),2021年报
2023-05-09,年度分红,,,3.0,2023-05-15,2023-05-16,2023-05-16,,10派3元(含税),2022年报
2024-04-29,年度分红,,,1.2,2024-05-08,2024-05-09,2024-05-09,,10派1.2元(含税),2023年报
2025-05-08,年度分红,,,0.7,2025-05-15,2025-05-16,2025-05-16,,10派0.7元(含税),2024年报
