实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-03-26,年度分红,3.0,0.0,0.0,1994-04-01,1994-04-04,,,10送3股,1993年报
1995-07-01,年度分红,0.0,0.0,3.5,1995-07-07,1995-07-10,,,10派3.50元(含税),1994年报
1996-07-22,年度分红,2.0,0.0,1.0,1996-07-25,1996-07-26,,,10送2股派1.00元（含税）,1995年报
1997-06-10,年度分红,0.0,0.0,4.3,1997-06-13,1997-06-16,,,10派4.3元(含税),1996年报
1998-06-03,年度分红,0.0,0.0,4.7,1998-06-05,1998-06-08,1998-06-08,,10派4.7元(含税),1997年报
2000-06-15,年度分红,2.0,,2.0,2000-06-19,2000-06-20,2000-06-21,,10送2股派2元(含税),1999年报
2001-06-14,年度分红,2.0,,2.0,2001-06-20,2001-06-21,2001-06-28,,10送2股派2元(含税),2000年报
2002-06-14,年度分红,,,3.0,2002-06-19,2002-06-20,2002-06-28,,10派3元(含税),2001年报
2003-07-04,年度分红,,,3.0,2003-07-09,2003-07-10,2003-07-18,,10股派3元(含税),2002年报
2004-07-06,年度分红,2.0,3.0,0.5,2004-07-09,2004-07-12,2004-07-20,,10送2转增3股派0.5元(含税),2003年报
2005-07-08,年度分红,,,3.0,2005-07-13,2005-07-14,2005-07-22,,10派3元(含税),2004年报
2006-07-14,年度分红,,,1.0,2006-07-19,2006-07-20,2006-07-28,,10派1元（含税）,2005年报
2007-07-13,年度分红,,,1.5,2007-07-18,2007-07-19,2007-07-27,,10派1.5元（含税）,2006年报
2008-06-19,年度分红,,,2.0,2008-06-24,2008-06-25,2008-07-01,,10派2元（含税）,2007年报
2009-07-07,年度分红,,,1.5,2009-07-10,2009-07-13,2009-07-21,,10派1.5元（含税）,2008年报
2010-07-23,年度分红,,,3.0,2010-07-28,2010-07-29,2010-08-06,,10派3元（含税）,2009年报
2011-07-12,年度分红,,10.0,1.0,2011-07-15,2011-07-18,2011-07-22,2011-07-19,10转增10股派1元(含税),2010年报
2012-06-06,年度分红,,,1.7,2012-06-11,2012-06-12,2012-06-15,,10派1.7元(含税),2011年报
2013-05-31,年度分红,,,3.7,2013-06-06,2013-06-07,2013-06-18,,10派3.7元(含税),2012年报
2014-06-12,年度分红,,,4.6,2014-06-17,2014-06-18,2014-06-18,,10派4.6元(含税),2013年报
2015-07-10,年度分红,,10.0,4.92,2015-07-15,2015-07-16,2015-07-16,,10转增10股派4.92元(含税),2014年报
2016-07-20,年度分红,,,2.12,2016-07-25,2016-07-26,2016-07-26,,10派2.12元(含税),2015年报
2017-07-26,年度分红,,,2.48,2017-07-31,2017-08-01,2017-08-01,,10派2.48元(含税),2016年报
2018-06-01,年度分红,,,3.42,2018-06-06,2018-06-07,2018-06-07,,10派3.42元(含税),2017年报
2019-08-02,年度分红,,,3.51,2019-08-07,2019-08-08,2019-08-08,,10派3.51元(含税),2018年报
2020-07-10,年度分红,,,3.75,2020-07-15,2020-07-16,2020-07-16,,10派3.75元(含税),2019年报
2021-08-17,年度分红,,,3.66,2021-08-20,2021-08-23,2021-08-23,,10派3.66元(含税),2020年报
2022-08-17,年度分红,,,4.6136,2022-08-22,2022-08-23,2022-08-23,,10派4.6136元(含税),2021年报
2023-08-19,年度分红,,,5.6692,2023-08-24,2023-08-25,2023-08-25,,10派5.6692元(含税),2022年报
2024-08-10,年度分红,,,8.0131,2024-08-15,2024-08-16,2024-08-16,,10派8.0131元(含税),2023年报
2025-07-19,年度分红,,,9.6504,2025-07-24,2025-07-25,2025-07-25,,10派9.6504元(含税),2024年报
2025-11-01,中期分红,,,2.692,2025-11-06,2025-11-07,2025-11-07,,10派2.692元(含税),2025半年报
