实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-03-20,年度分红,,,2.5,2007-03-23,2007-03-26,2007-03-26,,10派2.5元（含税） ,2006年报
2008-04-12,年度分红,,4.0,2.0,2008-04-17,2008-04-18,2008-04-18,,10转增4股派2元（含税）,2007年报
2008-08-20,中期分红,,6.0,,2008-08-26,2008-08-27,,2008-08-27,10转增6股,2008半年报
2009-05-04,年度分红,,,1.0,2009-05-07,2009-05-08,2009-05-08,,10派1元（含税）,2008年报
2010-04-02,年度分红,,,0.9,2010-04-09,2010-04-12,2010-04-12,,10派0.9元（含税）,2009年报
2011-05-05,年度分红,,,0.9,2011-05-11,2011-05-12,2011-05-12,,10派0.9元(含税),2010年报
2012-05-03,年度分红,,,2.0,2012-05-09,2012-05-10,2012-05-10,,10派2元(含税),2011年报
2013-05-17,年度分红,,,1.0,2013-05-23,2013-05-24,2013-05-24,,10派1元(含税),2012年报
2018-04-27,年度分红,,5.0,,2018-05-04,2018-05-07,,2018-05-07,10转增5股,2017年报
2020-09-19,中期分红,,,0.2,2020-09-24,2020-09-25,2020-09-25,,10派0.2元(含税),2020半年报
2022-05-25,年度分红,,,1.5,2022-05-31,2022-06-01,2022-06-01,,10派1.5元(含税),2021年报
2023-06-28,年度分红,,,1.5,2023-07-04,2023-07-05,2023-07-05,,10派1.5元(含税),2022年报
