实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-06-12,年度分红,,,2.0,1999-06-17,1999-06-18,1999-06-19,,10派2元(含税),1998年报
2000-04-20,年度分红,,,2.6,2000-04-25,2000-04-26,2000-04-27,,10派2.6元（含税）,1999年报
2000-09-19,中期分红,,5.3948,,2000-09-25,2000-09-26,,,10转增5.3948130137股,2000半年报
2001-06-12,年度分红,,,1.5,2001-06-18,2001-06-19,2001-06-29,,10派1.5元(含税),2000年报
2002-07-16,年度分红,,,0.5,2002-07-19,2002-07-22,2002-07-26,,10派0.5元(含税),2001年报
2003-06-04,年度分红,,,0.5,2003-06-09,2003-06-10,2003-06-16,,10股派0.5元(含税),2002年报
2004-06-17,年度分红,,,0.5,2004-06-22,2004-06-23,2004-06-29,,10派0.5元(含税),2003年报
2005-06-17,年度分红,,,1.0,2005-06-22,2005-06-23,2005-06-29,,10派1元(含税),2004年报
2006-07-18,年度分红,,,0.8,2006-07-21,2006-07-24,2006-07-28,,10派0.8元(含税),2005年报
2007-06-12,年度分红,,,0.5,2007-06-15,2007-06-18,2007-06-22,,10派0.5元（含税）,2006年报
2008-05-05,年度分红,,,0.8,2008-05-08,2008-05-09,2008-05-14,,10派0.8元（含税）,2007年报
2009-06-18,年度分红,,,0.6,2009-06-23,2009-06-24,2009-06-30,,10派0.6元（含税）,2008年报
2010-07-06,年度分红,,,0.6,2010-07-09,2010-07-12,2010-07-16,,10派0.60元（含税）,2009年报
2011-07-12,年度分红,,,0.8,2011-07-15,2011-07-18,2011-07-22,,10派0.8元(含税),2010年报
2012-07-19,年度分红,,,1.0,2012-07-24,2012-07-25,2012-07-31,,10派1元(含税),2011年报
2013-06-14,年度分红,,,0.8,2013-06-19,2013-06-20,2013-06-26,,10派0.8元(含税),2012年报
2014-07-28,年度分红,,,0.9,2014-07-31,2014-08-01,2014-08-01,,10派0.9元(含税),2013年报
2015-07-07,年度分红,,,1.0,2015-07-10,2015-07-13,2015-07-13,,10派1元(含税),2014年报
2016-07-30,年度分红,,,0.9,2016-08-04,2016-08-05,2016-08-05,,10派0.9元(含税),2015年报
2017-07-01,年度分红,,,0.5,2017-07-06,2017-07-07,2017-07-07,,10派0.5元(含税),2016年报
2018-05-30,年度分红,,,0.5,2018-06-05,2018-06-06,2018-06-06,,10派0.5元(含税),2017年报
2020-06-24,年度分红,,,0.5,2020-07-02,2020-07-03,2020-07-03,,10派0.5元(含税),2019年报
2021-08-18,年度分红,,,0.8,2021-08-24,2021-08-25,2021-08-25,,10派0.8元(含税),2020年报
2022-07-01,年度分红,,,1.4,2022-07-07,2022-07-08,2022-07-08,,10派1.4元(含税),2021年报
2023-07-12,年度分红,,,1.0,2023-07-18,2023-07-19,2023-07-19,,10派1元(含税),2022年报
2024-07-18,年度分红,,,1.0,2024-07-25,2024-07-26,2024-07-26,,10派1元(含税),2023年报
2025-06-19,年度分红,,,1.0,2025-06-26,2025-06-27,2025-06-27,,10派1元(含税),2024年报
