实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-05-31,年度分红,,,1.6,2001-06-06,2001-06-07,2001-06-08,,10派1.6元（含税）,2000年报
2002-03-26,年度分红,,,1.8,2002-04-02,2002-04-03,2002-04-03,,10派1.80元(含税),2001年报
2003-05-13,年度分红,,,2.1,2003-05-19,2003-05-20,2003-05-20,,10股派2.1元(含税),2002年报
2004-03-13,年度分红,,,2.1,2004-03-18,2004-03-19,2004-03-19,,10派2.1元(含税),2003年报
2005-07-09,年度分红,,,1.38,2005-07-14,2005-07-15,2005-07-15,,10派1.38元(含税),2004年报
2006-05-30,年度分红,,5.0,0.1,2006-06-05,2006-06-06,2006-06-06,,10转增5股派0.1元（含税）,2005年报
2012-06-01,年度分红,,5.0,0.3,2012-06-07,2012-06-08,2012-06-08,2012-06-08,10转增5股派0.3元(含税),2011年报
2013-06-15,年度分红,,,0.5,2013-06-20,2013-06-21,2013-06-21,,10派0.5元(含税),2012年报
2014-06-10,年度分红,,,0.3,2014-06-16,2014-06-17,2014-06-17,,10派0.3元(含税),2013年报
2016-05-27,年度分红,,,0.5,2016-06-02,2016-06-03,2016-06-03,,10派0.5元(含税),2015年报
2017-06-01,年度分红,,,0.5,2017-06-07,2017-06-08,2017-06-08,,10派0.5元(含税),2016年报
2018-06-01,年度分红,,,0.3,2018-06-06,2018-06-07,2018-06-07,,10派0.3元(含税),2017年报
2020-06-02,年度分红,,,0.3,2020-06-05,2020-06-08,2020-06-08,,10派0.3元(含税),2019年报
2021-06-10,年度分红,,,0.3,2021-06-17,2021-06-18,2021-06-18,,10派0.3元(含税),2020年报
2022-06-10,年度分红,,,0.38,2022-06-16,2022-06-17,2022-06-17,,10派0.38元(含税),2021年报
2023-06-09,年度分红,,,0.43,2023-06-15,2023-06-16,2023-06-16,,10派0.43元(含税),2022年报
2024-06-07,年度分红,,,0.67,2024-06-17,2024-06-18,2024-06-18,,10派0.67元(含税),2023年报
2025-06-12,年度分红,,,0.35,2025-06-18,2025-06-19,2025-06-19,,10派0.35元(含税),2024年报
2026-06-02,年度分红,,,0.12,2026-06-09,2026-06-10,2026-06-10,,10派0.12元(含税),2025年报
