实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-05,年度分红,,10.0,3.0,2012-06-08,2012-06-11,2012-06-15,2012-06-12,10转增10股派3元(含税),2011年报
2013-06-05,年度分红,,,0.3,2013-06-13,2013-06-14,2013-06-20,,10派0.3元(含税),2012年报
2014-06-20,年度分红,,,0.2,2014-06-25,2014-06-26,2014-06-26,,10派0.2元(含税),2013年报
2015-06-19,年度分红,,,0.5,2015-06-25,2015-06-26,2015-06-26,,10派0.5元(含税),2014年报
2015-09-22,中期分红,,10.0,,2015-09-25,2015-09-28,,,10转增10股,2015半年报
2016-08-11,年度分红,,,0.4,2016-08-17,2016-08-18,2016-08-18,,10派0.4元(含税),2015年报
2017-07-18,年度分红,,,0.4,2017-07-24,2017-07-25,2017-07-25,,10派0.4元(含税),2016年报
2018-07-19,年度分红,,,0.6,2018-07-25,2018-07-26,2018-07-26,,10派0.6元(含税),2017年报
2019-08-10,年度分红,,,0.7,2019-08-15,2019-08-16,2019-08-16,,10派0.7元(含税),2018年报
2022-08-03,年度分红,,,0.6,2022-08-09,2022-08-10,2022-08-10,,10派0.6元(含税),2021年报
2024-07-11,年度分红,,,0.13,2024-07-17,2024-07-18,2024-07-18,,10派0.13元(含税),2023年报
