实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2013-05-31,年度分红,,3.0,3.0,2013-06-06,2013-06-07,2013-06-07,2013-06-07,10转增3股派3元(含税),2012年报
2014-05-13,年度分红,,3.0,3.0,2014-05-19,2014-05-20,2014-05-20,2014-05-20,10转增3股派3元(含税),2013年报
2015-05-15,年度分红,,10.0,2.0,2015-05-21,2015-05-22,2015-05-22,2015-05-22,10转增10股派2元(含税),2014年报
2016-05-17,年度分红,,,3.0,2016-05-23,2016-05-24,2016-05-24,,10派3元(含税),2015年报
2017-06-01,年度分红,,,3.0,2017-06-07,2017-06-08,2017-06-08,,10派3元(含税),2016年报
2018-05-09,年度分红,,,5.0,2018-05-15,2018-05-16,2018-05-16,,10派5元(含税),2017年报
2019-05-14,年度分红,,,7.0,2019-05-20,2019-05-21,2019-05-21,,10派7元(含税),2018年报
2020-05-16,年度分红,,,8.0,2020-05-21,2020-05-22,2020-05-22,,10派8元(含税),2019年报
2021-05-13,年度分红,,,8.0,2021-05-19,2021-05-20,2021-05-20,,10派8元(含税),2020年报
2022-05-06,年度分红,,3.0,8.0,2022-05-12,2022-05-13,2022-05-13,2022-05-13,10转增3股派8元(含税),2021年报
2023-05-05,年度分红,,,7.0,2023-05-10,2023-05-11,2023-05-11,,10派7元(含税),2022年报
2024-05-11,年度分红,,,7.0,2024-05-16,2024-05-17,2024-05-17,,10派7元(含税),2023年报
2025-05-07,年度分红,,,7.0,2025-05-13,2025-05-14,2025-05-14,,10派7元(含税),2024年报
2026-05-07,年度分红,,,7.0,2026-05-13,2026-05-14,2026-05-14,,10派7元(含税),2025年报
