实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2013-04-11,年度分红,,,4.0,2013-04-16,2013-04-17,2013-04-22,,10派4元(含税),2012年报
2014-07-07,年度分红,,10.0,0.4,2014-07-10,2014-07-11,2014-07-11,2014-07-14,10转增10股派0.4元(含税),2013年报
2015-04-15,年度分红,,,0.7,2015-04-21,2015-04-22,2015-04-22,,10派0.7元(含税),2014年报
2015-08-26,中期分红,,20.0,,2015-09-01,2015-09-02,,,10转增20股,2015半年报
2016-07-08,年度分红,,,0.1,2016-07-14,2016-07-15,2016-07-15,,10派0.1元(含税),2015年报
2017-06-28,年度分红,2.0,10.0,0.1,2017-07-04,2017-07-05,2017-07-05,,10送2转增10股派0.1元(含税),2016年报
2018-06-07,年度分红,,,0.2,2018-06-14,2018-06-15,2018-06-15,,10派0.2元(含税),2017年报
2022-05-06,年度分红,,,0.15,2022-05-11,2022-05-12,2022-05-12,,10派0.15元(含税),2021年报
2023-06-01,年度分红,,,0.45,2023-06-06,2023-06-07,2023-06-07,,10派0.45元(含税),2022年报
2024-10-09,中期分红,,,0.2,2024-10-14,2024-10-15,2024-10-15,,10派0.2元(含税),2024半年报
