实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-06-01,年度分红,,,1.0,2001-06-07,2001-06-08,2001-06-15,,10派1元(含税),2000年报
2002-06-08,年度分红,,,1.0,2002-06-13,2002-06-14,2002-06-20,,10派1元(含税),2001年报
2003-07-09,年度分红,,0.0,0.7,2003-07-14,2003-07-15,2003-07-18,,10股派0.70元（含税）,2002年报
2004-07-07,年度分红,,,0.7,2004-07-13,2004-07-14,2004-07-19,,10派0.7元(含税),2003年报
2005-07-07,年度分红,,,1.0,2005-07-12,2005-07-13,2005-07-19,,10派1元(含税),2004年报
2006-06-13,年度分红,,,1.0,2006-06-19,2006-06-20,2006-06-23,,10派1元（含税）,2005年报
2007-06-06,年度分红,,,1.0,2007-06-11,2007-06-12,2007-06-15,,10派1元（含税）,2006年报
2008-08-01,年度分红,,,1.0,2008-08-06,2008-08-07,2008-08-12,,10派1元（含税）,2007年报
2009-07-03,年度分红,,,0.4,2009-07-08,2009-07-09,2009-07-14,,10派0.4元（含税）,2008年报
2010-05-18,年度分红,,,0.4,2010-05-21,2010-05-24,2010-05-28,,10派0.4元（含税）,2009年报
2011-05-17,年度分红,,,0.4,2011-05-20,2011-05-23,2011-05-26,,10派0.4元(含税),2010年报
2012-05-11,年度分红,,,0.5,2012-05-16,2012-05-17,2012-05-23,,10派0.5元(含税),2011年报
2013-05-24,年度分红,,,0.6,2013-05-29,2013-05-30,2013-06-05,,10派0.6元(含税),2012年报
2014-05-19,年度分红,,,0.7,2014-05-22,2014-05-23,2014-05-28,,10派0.7元(含税),2013年报
2015-05-19,年度分红,,,0.7,2015-05-25,2015-05-26,2015-05-26,,10派0.7元(含税),2014年报
2016-05-24,年度分红,,5.0,0.6,2016-05-30,2016-05-31,2016-05-31,,10转增5股派0.6元(含税),2015年报
2017-05-26,年度分红,,,0.4,2017-06-05,2017-06-06,2017-06-06,,10派0.4元(含税),2016年报
2018-06-08,年度分红,,,2.1,2018-06-15,2018-06-19,2018-06-19,,10派2.1元(含税),2017年报
2019-06-11,年度分红,,,0.6,2019-06-17,2019-06-18,2019-06-18,,10派0.6元(含税),2018年报
2020-06-30,年度分红,,,0.5,2020-07-07,2020-07-08,2020-07-08,,10派0.5元(含税),2019年报
2021-07-17,年度分红,,,0.25,2021-07-22,2021-07-23,2021-07-23,,10派0.25元(含税),2020年报
2022-06-09,年度分红,,,0.2,2022-06-15,2022-06-16,2022-06-16,,10派0.2元(含税),2021年报
2023-06-01,年度分红,,,0.4,2023-06-06,2023-06-07,2023-06-07,,10派0.4元(含税),2022年报
2024-06-14,年度分红,,,0.45,2024-06-19,2024-06-20,2024-06-20,,10派0.45元(含税),2023年报
2025-07-16,年度分红,,,0.4,2025-07-22,2025-07-23,2025-07-23,,10派0.4元(含税),2024年报
