实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-05-26,年度分红,,2.0,5.0,2016-05-31,2016-06-01,2016-06-01,2016-06-01,10转增2股派5元(含税),2015年报
2016-11-04,中期分红,,,5.0,2016-11-09,2016-11-10,2016-11-10,,10派5元(含税),2016半年报
2017-05-19,年度分红,,2.0,10.0,2017-05-25,2017-05-26,2017-05-26,2017-05-26,10转增2股派10元(含税),2016年报
2018-05-24,年度分红,,,3.92963,2018-05-30,2018-05-31,2018-05-31,,10派3.92963元(含税),2017年报
2019-05-23,年度分红,,,5.0,2019-05-30,2019-05-31,2019-05-31,,10派5元(含税),2018年报
2019-09-26,中期分红,,,3.0,2019-10-10,2019-10-11,2019-10-11,,10派3元(含税),2019半年报
2020-06-04,年度分红,,2.0,10.0,2020-06-10,2020-06-11,2020-06-11,2020-06-11,10转增2股派10元(含税),2019年报
2020-10-29,中期分红,,,3.0,2020-11-04,2020-11-05,2020-11-05,,10派3元(含税),2020半年报
2021-07-02,年度分红,,,2.0,2021-07-07,2021-07-08,2021-07-08,,10派2元(含税),2020年报
2022-11-21,季度分红,,,1.0,2022-11-25,2022-11-28,2022-11-28,,10派1元(含税),2022三季报
2023-06-06,年度分红,,,2.0,2023-06-09,2023-06-12,2023-06-12,,10派2元(含税),2022年报
2024-06-12,年度分红,,,1.0,2024-06-18,2024-06-19,2024-06-19,,10派1元(含税),2023年报
2024-11-11,季度分红,,,1.5,2024-11-15,2024-11-18,2024-11-18,,10派1.5元(含税),2024三季报
2025-05-19,年度分红,,,2.0,2025-05-23,2025-05-26,2025-05-26,,10派2元(含税),2024年报
2025-10-27,季度分红,,,3.0,2025-10-31,2025-11-03,2025-11-03,,10派3元(含税),2025三季报
