实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-08-20,年度分红,0.0,0.0,2.6,1998-08-25,1998-08-26,1998-09-01,,10派2.6元(含税),1997年报
1999-05-25,年度分红,0.0,2.0,1.0,1999-05-28,1999-05-31,1999-06-04,,10转增2股派1元(含税),1998年报
2000-04-13,年度分红,,,1.2,2000-04-20,2000-04-21,2000-04-24,,10派1.2元（含税）,1999年报
2001-10-13,中期分红,2.0,3.0,0.5,2001-10-18,2001-10-19,,,10送2转增3股派0.50元(含税),2001半年报
2003-06-03,年度分红,,,1.5,2003-06-06,2003-06-09,2003-06-09,,10股派1.5元(含税),2002年报
2005-04-22,年度分红,0.0,0.0,1.0,2005-04-27,2005-04-28,2005-04-28,,10派1元(含税),2004年报
2006-06-01,年度分红,,2.0,,2006-06-07,2006-06-08,,,10转增2股,2005年报
2007-07-13,年度分红,,,1.0,2007-07-18,2007-07-19,2007-07-19,,10派1元（含税）,2006年报
2008-03-22,年度分红,,3.0,,2008-03-27,2008-03-28,,,10转增3股,2007年报
2010-03-23,年度分红,,3.0,0.3,2010-03-26,2010-03-29,2010-03-29,2010-03-29,10转增3股派0.3元（含税）,2009年报
2011-04-08,年度分红,2.0,1.0,0.3,2011-04-15,2011-04-18,2011-04-18,2011-04-18,10送2转增1股派0.3元(含税),2010年报
2013-04-13,年度分红,,1.0,0.3,2013-04-19,2013-04-22,2013-04-22,2013-04-22,10转增1股派0.3元(含税),2012年报
2014-06-04,年度分红,,,0.5,2014-06-10,2014-06-11,2014-06-11,,10派0.5元(含税),2013年报
2015-05-20,年度分红,1.2,,0.3,2015-05-27,2015-05-28,2015-05-28,2015-05-28,10送1.2股派0.3元(含税),2014年报
2018-03-31,年度分红,3.0,,0.8,2018-04-09,2018-04-10,2018-04-10,2018-04-10,10送3股派0.8元(含税),2017年报
2019-04-27,年度分红,1.0,,0.3,2019-05-08,2019-05-09,2019-05-09,2019-05-09,10送1股派0.3元(含税),2018年报
2020-06-19,年度分红,,,0.1,2020-06-24,2020-06-29,2020-06-29,,10派0.1元(含税),2019年报
2021-06-10,年度分红,,,0.1,2021-06-17,2021-06-18,2021-06-18,,10派0.1元(含税),2020年报
2022-07-07,年度分红,,,0.1,2022-07-13,2022-07-14,2022-07-14,,10派0.1元(含税),2021年报
2023-06-07,年度分红,,,0.1,2023-06-12,2023-06-13,2023-06-13,,10派0.1元(含税),2022年报
2024-07-19,年度分红,,,0.1,2024-07-25,2024-07-26,2024-07-26,,10派0.1元(含税),2023年报
