实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-05-15,年度分红,1.0,6.0,0.0,1999-05-20,1999-05-21,,,10送1转增6股,1998年报
2000-05-31,年度分红,1.874,2.811,,2000-06-05,2000-06-06,,,10送1.874076股转增2.811114股,1999年报
2001-07-28,年度分红,,,0.4,2001-08-02,2001-08-03,2001-08-06,,10派0.4元(含税),2000年报
2003-08-21,年度分红,,,0.3,2003-08-28,2003-08-29,2003-08-29,,10派0.30元(含税),2002年报
2006-11-01,中期分红,0.46,4.54,,2006-11-06,2006-11-07,,2006-11-07,10送0.46转增4.54股,2006半年报
2009-08-14,年度分红,,,0.2,2009-08-21,2009-08-24,2009-08-24,,10派0.2元（含税）,2008年报
2010-07-13,年度分红,,,0.1,2010-07-16,2010-07-19,2010-07-19,,10派0.1元（含税）,2009年报
2011-07-08,年度分红,,,0.1,2011-07-15,2011-07-18,2011-07-18,,10派0.1元(含税),2010年报
2012-08-07,年度分红,,,0.2,2012-08-13,2012-08-14,2012-08-14,,10派0.2元(含税),2011年报
2013-06-29,年度分红,,,0.1,2013-07-05,2013-07-08,2013-07-08,,10派0.1元(含税),2012年报
2014-07-25,年度分红,,,0.5,2014-07-31,2014-08-01,2014-08-01,,10派0.5元(含税),2013年报
2015-07-24,年度分红,,,0.1,2015-07-30,2015-07-31,2015-07-31,,10派0.1元(含税),2014年报
2016-08-12,年度分红,,,0.5,2016-08-18,2016-08-19,2016-08-19,,10派0.5元(含税),2015年报
2017-08-18,年度分红,,,0.2,2017-08-23,2017-08-24,2017-08-24,,10派0.2元(含税),2016年报
2018-07-25,年度分红,,,0.1,2018-08-01,2018-08-02,2018-08-02,,10派0.1元(含税),2017年报
