实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-05,年度分红,,10.0,2.0,2017-06-09,2017-06-12,2017-06-12,2017-06-12,10转增10股派2元（含税）,2016年报
2018-06-07,年度分红,,,2.5,2018-06-14,2018-06-15,2018-06-15,,10派2.5元(含税),2017年报
2019-06-07,年度分红,,,2.0,2019-06-14,2019-06-17,2019-06-17,,10派2元(含税),2018年报
2020-06-09,年度分红,,,0.8,2020-06-15,2020-06-16,2020-06-16,,10派0.8元(含税),2019年报
2021-06-17,年度分红,,,1.0,2021-06-23,2021-06-24,2021-06-24,,10派1元(含税),2020年报
2022-05-20,年度分红,,,2.0,2022-05-26,2022-05-27,2022-05-27,,10派2元(含税),2021年报
2023-05-26,年度分红,,,1.2,2023-06-01,2023-06-02,2023-06-02,,10派1.2元(含税),2022年报
2024-05-31,年度分红,,,1.0,2024-06-06,2024-06-07,2024-06-07,,10派1元(含税),2023年报
2025-05-21,年度分红,,,0.5,2025-05-28,2025-05-29,2025-05-29,,10派0.5元(含税),2024年报
2026-05-18,年度分红,,,0.5,2026-05-25,2026-05-26,2026-05-26,,10派0.5元(含税),2025年报
