实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-06-02,年度分红,0.0,0.0,6.0,1998-06-04,1998-06-05,1998-06-06,,10派6元(含税),1997年报
1998-10-06,中期分红,0.0,3.0,0.0,1998-10-09,1998-10-12,,,10转增3股,1998半年报
1999-07-01,年度分红,0.0,0.0,5.0,1999-07-05,1999-07-06,1999-07-07,,10派5元(含税),1998年报
2001-07-03,年度分红,,,6.0,2001-07-09,2001-07-10,2001-07-16,,10派6元(含税),2000年报
2002-04-08,年度分红,,,6.0,2002-04-11,2002-04-12,2002-04-19,,10派6元(含税),2001年报
2004-04-09,年度分红,,5.0,4.0,2004-04-14,2004-04-15,2004-04-21,,10转增5股派4元(含税),2003年报
2005-04-13,年度分红,,3.0,5.0,2005-04-18,2005-04-19,2005-04-26,,10转增3股派5元（含税）,2004年报
2006-04-14,年度分红,,5.0,10.0,2006-04-19,2006-04-20,2006-04-26,,10转增5股派10元（含税）,2005年报
2007-03-30,年度分红,,,5.0,2007-04-04,2007-04-05,2007-04-11,,10派5元（含税）,2006年报
2008-05-09,年度分红,,3.0,7.0,2008-05-14,2008-05-15,2008-05-21,,10转增3股派7元（含税）,2007年报
2009-05-11,年度分红,,,6.0,2009-05-14,2009-05-15,2009-05-22,,10派6元（含税）,2008年报
2010-05-12,年度分红,,,10.0,2010-05-17,2010-05-18,2010-05-21,,10派10元（含税）,2009年报
2011-05-10,年度分红,,,3.0,2011-05-13,2011-05-16,2011-05-19,,10派3元(含税),2010年报
2012-05-03,年度分红,,,3.0,2012-05-08,2012-05-09,2012-05-14,,10派3元(含税),2011年报
2013-05-09,年度分红,,8.0,7.0,2013-05-14,2013-05-15,2013-05-21,2013-05-16,10转增8股派7元(含税),2012年报
2014-05-20,年度分红,,,5.0,2014-05-23,2014-05-26,2014-05-29,,10派5元(含税),2013年报
2015-05-14,年度分红,,5.0,10.0,2015-05-19,2015-05-20,2015-05-20,2015-05-21,10转增5股派10元(含税),2014年报
2016-05-13,年度分红,,,15.0,2016-05-20,2016-05-23,2016-05-23,,10派15元(含税),2015年报
2017-06-06,年度分红,,,10.0,2017-06-13,2017-06-14,2017-06-14,,10派10元(含税),2016年报
2018-07-20,年度分红,,,5.0,2018-07-26,2018-07-27,2018-07-27,,10派5元(含税),2017年报
2019-05-09,年度分红,,,5.0,2019-05-14,2019-05-15,2019-05-15,,10派5元(含税),2018年报
2020-05-14,年度分红,,,10.0,2020-05-19,2020-05-20,2020-05-20,,10派10元(含税),2019年报
2021-05-17,年度分红,,,5.0,2021-05-20,2021-05-21,2021-05-21,,10派5元(含税),2020年报
2022-05-19,年度分红,,,5.0,2022-05-24,2022-05-25,2022-05-25,,10派5元(含税),2021年报
2023-05-15,年度分红,,,10.0,2023-05-18,2023-05-19,2023-05-19,,10派10元(含税),2022年报
2024-05-10,年度分红,,,15.0,2024-05-15,2024-05-16,2024-05-16,,10派15元(含税),2023年报
2024-11-29,季度分红,,,5.0,2024-12-04,2024-12-05,2024-12-05,,10派5元(含税),2024三季报
2025-05-08,年度分红,,,10.0,2025-05-13,2025-05-14,2025-05-14,,10派10元(含税),2024年报
2025-09-04,中期分红,,,5.0,2025-09-10,2025-09-11,2025-09-11,,10派5元(含税),2025半年报
2026-05-09,年度分红,,,20.0,2026-05-14,2026-05-15,2026-05-15,,10派20元(含税),2025年报
