实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-05-19,年度分红,,,4.1,2017-05-25,2017-05-26,2017-05-26,,10派4.1元(含税),2016年报
2018-05-04,年度分红,,,4.2,2018-05-10,2018-05-11,2018-05-11,,10派4.2元(含税),2017年报
2018-11-20,季度分红,,4.0,,2018-11-23,2018-11-26,,,10转增4股,2018三季报
2019-05-17,年度分红,,,3.0,2019-05-23,2019-05-24,2019-05-24,,10派3元(含税),2018年报
2020-05-28,年度分红,,4.0,4.0,2020-06-02,2020-06-03,2020-06-03,,10转增4股派4元(含税),2019年报
2021-05-28,年度分红,,4.0,3.5,2021-06-03,2021-06-04,2021-06-04,,10转增4股派3.5元(含税),2020年报
2022-06-10,年度分红,,,2.5,2022-06-16,2022-06-17,2022-06-17,,10派2.5元(含税),2021年报
2023-06-01,年度分红,,4.0,2.5,2023-06-07,2023-06-08,2023-06-08,,10转增4股派2.5元(含税),2022年报
2024-06-04,年度分红,,,2.0,2024-06-07,2024-06-11,2024-06-11,,10派2元(含税),2023年报
2025-06-12,年度分红,,,2.5,2025-06-17,2025-06-18,2025-06-18,,10派2.5元(含税),2024年报
2026-06-19,年度分红,,4.0,3.0,2026-06-25,2026-06-26,2026-06-26,,10转增4股派3元(含税),2025年报
