实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-12,年度分红,,8.0,3.0,2011-04-18,2011-04-19,2011-04-19,2011-04-19,10转增8股派3元(含税),2010年报
2012-04-20,年度分红,,,1.0,2012-04-26,2012-04-27,2012-04-27,,10派1元(含税),2011年报
2013-05-09,年度分红,,6.0,1.5,2013-05-16,2013-05-17,2013-05-17,2013-05-17,10转增6股派1.5元(含税),2012年报
2014-06-20,年度分红,,,0.6,2014-06-26,2014-06-27,2014-06-27,,10派0.6元(含税),2013年报
2014-09-10,中期分红,,10.0,,2014-09-15,2014-09-16,,2014-09-16,10转增10股,2014半年报
2015-06-30,年度分红,,,0.3,2015-07-06,2015-07-07,2015-07-07,,10派0.3元(含税),2014年报
2018-05-24,年度分红,,,0.5,2018-05-30,2018-05-31,2018-05-31,,10派0.5元(含税),2017年报
2019-03-22,年度分红,,,1.0,2019-03-28,2019-03-29,2019-03-29,,10派1元(含税),2018年报
2020-07-08,年度分红,,,1.35,2020-07-14,2020-07-15,2020-07-15,,10派1.35元(含税),2019年报
2021-06-03,年度分红,,,1.8,2021-06-10,2021-06-11,2021-06-11,,10派1.8元(含税),2020年报
