实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-27,年度分红,,,3.0,2011-05-04,2011-05-05,2011-05-05,,10派3元(含税),2010年报
2012-05-04,年度分红,,,3.0,2012-05-10,2012-05-11,2012-05-11,,10派3元(含税),2011年报
2013-04-18,年度分红,,,3.0,2013-04-24,2013-04-25,2013-04-25,,10派3元(含税),2012年报
2014-04-22,年度分红,,,1.5,2014-04-28,2014-04-29,2014-04-29,,10派1.5元(含税),2013年报
2015-05-26,年度分红,,,1.5,2015-05-29,2015-06-01,2015-06-01,,10派1.5元(含税),2014年报
2016-04-28,年度分红,,5.0,1.0,2016-05-05,2016-05-06,2016-05-06,2016-05-06,10转增5股派1元(含税),2015年报
2017-05-19,年度分红,,2.0,1.5,2017-05-24,2017-05-25,2017-05-25,2017-05-25,10转增2股派1.5元(含税),2016年报
2018-04-26,年度分红,,,2.0,2018-05-03,2018-05-04,2018-05-04,,10派2元（含税),2017年报
2019-05-07,年度分红,,,2.0,2019-05-13,2019-05-14,2019-05-14,,10派2元(含税),2018年报
2020-05-18,年度分红,,,4.0,2020-05-22,2020-05-25,2020-05-25,,10派4元(含税),2019年报
2021-05-14,年度分红,,,4.0,2021-05-19,2021-05-20,2021-05-20,,10派4元(含税),2020年报
2022-05-14,年度分红,,,2.0,2022-05-19,2022-05-20,2022-05-20,,10派2元(含税),2021年报
2023-06-09,年度分红,,,1.0,2023-06-14,2023-06-15,2023-06-15,,10派1元(含税),2022年报
2024-05-16,年度分红,,,1.0,2024-05-22,2024-05-23,2024-05-23,,10派1元(含税),2023年报
2025-05-22,年度分红,,,2.0,2025-05-28,2025-05-29,2025-05-29,,10派2元(含税),2024年报
2026-05-22,年度分红,,,1.0,2026-05-28,2026-05-29,2026-05-29,,10派1元(含税),2025年报
