实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2004-04-26,年度分红,,8.0,2.0,2004-04-29,2004-04-30,2004-05-13,,10转增8股派2元(含税),2003年报
2005-04-18,年度分红,,3.0,3.0,2005-04-21,2005-04-22,2005-04-27,,10转增3股派3元(含税),2004年报
2005-08-10,股改分红,,,2.5,2005-08-12,,2005-08-17,,10派2.5元（含税）,
2007-06-05,年度分红,,,2.0,2007-06-08,2007-06-11,2007-06-18,,10派2元（含税）,2006年报
2008-05-07,年度分红,,3.0,1.0,2008-05-12,2008-05-13,2008-05-19,,10转增3股派1元（含税）,2007年报
2009-05-21,年度分红,,,2.0,2009-05-26,2009-05-27,2009-06-04,,10派2元（含税）,2008年报
2010-04-27,年度分红,,5.0,1.0,2010-04-30,2010-05-04,2010-05-10,2010-05-05,10转增5股派1元（含税）,2009年报
2011-05-04,年度分红,,2.0,1.0,2011-05-09,2011-05-10,2011-05-16,2011-05-11,10转增2股派1元(含税),2010年报
2012-04-13,年度分红,,,1.0,2012-04-18,2012-04-19,2012-04-25,,10派1元(含税),2011年报
2013-04-11,年度分红,,3.0,2.0,2013-04-16,2013-04-17,2013-04-22,2013-04-18,10转增3股派2元(含税),2012年报
2014-05-07,年度分红,,,2.0,2014-05-12,2014-05-13,2014-05-19,,10派2元(含税),2013年报
2015-05-18,年度分红,,,1.5,2015-05-21,2015-05-22,2015-05-22,,10派1.5元(含税),2014年报
2016-05-31,年度分红,,3.0,2.0,2016-06-03,2016-06-06,2016-06-06,,10转增3股派2元(含税),2015年报
2017-06-07,年度分红,,,1.8,2017-06-13,2017-06-14,2017-06-14,,10派1.8元(含税),2016年报
2018-05-17,年度分红,,2.0,2.0,2018-05-24,2018-05-25,2018-05-25,,10转增2股派2元(含税),2017年报
2020-06-02,年度分红,,1.0,2.0,2020-06-05,2020-06-08,2020-06-08,,10转增1股派2元(含税),2019年报
2021-06-04,年度分红,,,2.0,2021-06-10,2021-06-11,2021-06-11,,10派2元(含税),2020年报
2022-07-07,年度分红,,,1.0,2022-07-12,2022-07-13,2022-07-13,,10派1元(含税),2021年报
2023-06-27,年度分红,,,2.4,2023-06-30,2023-07-03,2023-07-03,,10派2.4元(含税),2022年报
2024-07-04,年度分红,,,2.0,2024-07-09,2024-07-10,2024-07-10,,10派2元(含税),2023年报
2025-07-02,年度分红,,,2.5,2025-07-09,2025-07-10,2025-07-10,,10派2.5元(含税),2024年报
