实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-05-30,年度分红,,,5.0,2000-06-05,2000-06-06,2000-06-07,,10派5元（含税）,1999年报
2003-05-31,年度分红,,,5.0,2003-06-05,2003-06-06,2003-06-06,,10股派5元(含税),2002年报
2005-07-07,年度分红,0.0,0.0,1.5,2005-07-14,2005-07-15,2005-07-15,,10派1.5元(含税),2004年报
2006-06-16,年度分红,,,1.5,2006-06-21,2006-06-22,2006-06-22,,10派1.5元(含税),2005年报
2006-10-12,股改分红,,8.0,,2006-10-13,,,2006-10-16,10转增8 股,2006三季报
2007-07-04,年度分红,,,1.0,2007-07-09,2007-07-10,2007-07-10,,10派1元（含税）,2006年报
2008-07-04,年度分红,,,0.5,2008-07-09,2008-07-10,2008-07-10,,10派0.5元（含税）,2007年报
2009-06-30,年度分红,,,1.0,2009-07-06,2009-07-07,2009-07-07,,10派1元（含税）,2008年报
2010-07-03,年度分红,,,0.2,2010-07-08,2010-07-09,2010-07-09,,10派0.2元（含税）,2009年报
2011-05-31,年度分红,,,0.3,2011-06-07,2011-06-08,2011-06-08,,10派0.3元(含税),2010年报
2012-06-04,年度分红,,,0.2,2012-06-07,2012-06-08,2012-06-08,,10派0.2元(含税),2011年报
2013-05-23,年度分红,,,0.5,2013-05-28,2013-05-29,2013-05-29,,10派0.5元(含税),2012年报
2014-06-07,年度分红,,,0.7,2014-06-12,2014-06-13,2014-06-13,,10派0.7元(含税),2013年报
2015-05-29,年度分红,,,0.5,2015-06-04,2015-06-05,2015-06-05,,10派0.5元(含税),2014年报
2016-05-27,年度分红,,,0.41,2016-06-02,2016-06-03,2016-06-03,,10派0.41元(含税),2015年报
2017-05-26,年度分红,,,0.52,2017-06-06,2017-06-07,2017-06-07,,10派0.52元(含税),2016年报
2018-04-18,年度分红,,,0.2,2018-04-24,2018-04-25,2018-04-25,,10派0.2元(含税),2017年报
2019-05-17,年度分红,,,0.1,2019-05-22,2019-05-23,2019-05-23,,10派0.1元(含税),2018年报
2020-05-29,年度分红,,,0.15,2020-06-04,2020-06-05,2020-06-05,,10派0.15元(含税),2019年报
2021-05-28,年度分红,,,0.18,2021-06-03,2021-06-04,2021-06-04,,10派0.18元(含税),2020年报
2022-04-12,年度分红,,,0.55,2022-04-18,2022-04-19,2022-04-19,,10派0.55元(含税),2021年报
2023-06-05,年度分红,,,0.6,2023-06-09,2023-06-12,2023-06-12,,10派0.6元(含税),2022年报
2024-06-06,年度分红,,,1.0,2024-06-14,2024-06-17,2024-06-17,,10派1元(含税),2023年报
2024-10-12,中期分红,,,0.53,2024-10-18,2024-10-21,2024-10-21,,10派0.53元(含税),2024半年报
2025-06-06,年度分红,,,0.55,2025-06-13,2025-06-16,2025-06-16,,10派0.55元(含税),2024年报
2025-10-16,中期分红,,,0.55,2025-10-22,2025-10-23,2025-10-23,,10派0.55元(含税),2025半年报
2026-02-28,季度分红,,,0.3,2026-03-05,2026-03-06,2026-03-06,,10派0.3元(含税),2025三季报
2026-05-15,年度分红,,,0.4,2026-05-21,2026-05-22,2026-05-22,,10派0.4元(含税),2025年报
