实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-05-31,年度分红,,,1.0,2011-06-07,2011-06-08,2011-06-08,,10派1元(含税),2010年报
2012-06-01,年度分红,,,1.25,2012-06-07,2012-06-08,2012-06-08,,10派1.25元(含税),2011年报
2013-06-14,年度分红,,,1.8,2013-06-20,2013-06-21,2013-06-21,,10派1.8元(含税),2012年报
2014-06-19,年度分红,,,2.0,2014-06-26,2014-06-27,2014-06-27,,10派2元(含税),2013年报
2015-04-24,年度分红,,,2.0,2015-04-30,2015-05-04,2015-05-04,,10派2元(含税),2014年报
2016-04-27,年度分红,,,2.0,2016-05-05,2016-05-06,2016-05-06,,10派2元(含税),2015年报
2017-04-19,年度分红,,10.0,10.0,2017-04-25,2017-04-26,2017-04-26,2017-04-26,10转增10股派10元(含税),2016年报
2018-06-27,年度分红,,,1.0,2018-07-03,2018-07-04,2018-07-04,,10派1元(含税),2017年报
2019-07-09,年度分红,,,1.2,2019-07-16,2019-07-17,2019-07-17,,10派1.2元(含税),2018年报
2020-07-08,年度分红,,,1.3,2020-07-14,2020-07-15,2020-07-15,,10派1.3元(含税),2019年报
2021-05-22,年度分红,,,1.0,2021-05-27,2021-05-28,2021-05-28,,10派1元(含税),2020年报
2022-05-25,年度分红,,,0.8,2022-05-31,2022-06-01,2022-06-01,,10派0.8元(含税),2021年报
2023-05-10,年度分红,,,1.8,2023-05-16,2023-05-17,2023-05-17,,10派1.8元(含税),2022年报
2024-05-17,年度分红,,,2.8,2024-05-23,2024-05-24,2024-05-24,,10派2.8元(含税),2023年报
2025-05-21,年度分红,,,2.2,2025-05-27,2025-05-28,2025-05-28,,10派2.2元(含税),2024年报
