实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-06-11,年度分红,2.0,0.0,0.9,1994-06-29,1994-06-30,,,10送2股派0.9元,1993年报
1995-12-06,年度分红,1.0,0.0,1.3,1995-12-15,1995-12-18,,,10送1股派1.30元,1994年报
2014-06-24,年度分红,,,1.0,2014-06-27,2014-06-30,2014-06-30,,10派1元(含税),2013年报
2015-06-19,年度分红,,,1.0,2015-06-25,2015-06-26,2015-06-26,,10派1元(含税),2014年报
2016-06-22,年度分红,,,1.5,2016-06-27,2016-06-28,2016-06-28,,10派1.5元(含税),2015年报
2017-06-21,年度分红,,,2.0,2017-06-27,2017-06-28,2017-06-28,,10派2元(含税),2016年报
2018-07-19,年度分红,4.0,,2.0,2018-07-25,2018-07-26,2018-07-26,2018-07-26,10送4股派2元(含税),2017年报
2019-06-20,年度分红,,,1.5,2019-06-25,2019-06-26,2019-06-26,,10派1.5元(含税),2018年报
2020-06-09,年度分红,,,1.7,2020-06-15,2020-06-16,2020-06-16,,10派1.7元(含税),2019年报
2021-06-10,年度分红,,,3.0,2021-06-16,2021-06-17,2021-06-17,,10派3元(含税),2020年报
2022-06-03,年度分红,,,3.0,2022-06-10,2022-06-13,2022-06-13,,10派3元(含税),2021年报
2023-06-16,年度分红,,,2.5,2023-06-26,2023-06-27,2023-06-27,,10派2.5元(含税),2022年报
2024-06-19,年度分红,,,2.5,2024-06-25,2024-06-26,2024-06-26,,10派2.5元(含税),2023年报
2025-06-21,年度分红,,,1.5,2025-06-27,2025-06-30,2025-06-30,,10派1.5元(含税),2024年报
