实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-11-14,年度分红,0.0,0.0,0.0,,,,,结转96年度一并分配,1995年报
1997-06-19,年度分红,8.0,2.0,0.0,1997-06-25,1997-06-26,,,10送8转增2股,1996年报
1999-08-05,年度分红,2.0,0.0,0.0,1999-08-10,1999-08-11,,,10送2股,1998年报
2002-07-31,年度分红,,,0.11,2002-08-05,2002-08-06,2002-08-06,,10派0.11元(含税),2001年报
2006-07-10,股改分红,,3.0,,2006-07-11,,,,10转增3股,
2021-06-30,年度分红,,,1.17,2021-07-07,2021-07-08,2021-07-08,,10派1.17元(含税),2020年报
2022-07-13,年度分红,,,0.3,2022-07-20,2022-07-21,2022-07-21,,10派0.3元(含税),2021年报
2023-05-30,年度分红,,,0.25,2023-06-05,2023-06-06,2023-06-06,,10派0.25元(含税),2022年报
2024-08-16,年度分红,,,1.52,2024-08-22,2024-08-23,2024-08-23,,10派1.52元(含税),2023年报
2025-07-24,年度分红,,,0.55,2025-07-30,2025-07-31,2025-07-31,,10派0.55元(含税),2024年报
2026-07-17,年度分红,,,1.0,2026-07-23,2026-07-24,2026-07-24,,10派1元(含税),2025年报
