实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2003-03-31,年度分红,,6.0,2.0,2003-04-03,2003-04-04,2003-04-11,,10转增6股派2元（含税）,2002年报
2004-03-26,年度分红,,,1.2,2004-03-31,2004-04-01,2004-04-07,,10派1.2元（含税）,2003年报
2005-03-18,年度分红,,,1.2,2005-03-23,2005-03-24,2005-03-29,,10派1.2元(含税),2004年报
2006-04-06,年度分红,,2.0,1.2,2006-04-11,2006-04-12,2006-04-17,,10转增2股派1.2元(含税),2005年报
2007-05-23,年度分红,,1.0,1.2,2007-05-28,2007-05-29,2007-06-01,,10转增1股派1.2元（含税）,2006年报
2008-04-08,年度分红,,,1.2,2008-04-11,2008-04-14,2008-04-17,,10派1.2元（含税）,2007年报
2009-04-03,年度分红,,,1.2,2009-04-09,2009-04-10,2009-04-16,,10派1.2元（含税）,2008年报
2010-02-24,年度分红,,3.0,1.0,2010-03-01,2010-03-02,2010-03-08,2010-03-03,10转增3股派1元（含税）,2009年报
2011-06-16,年度分红,,5.98018,0.7974,2011-06-21,2011-06-22,2011-06-27,2011-06-23,10转增5.98018股派0.7974元(含税),2010年报
2012-05-10,年度分红,,,0.5,2012-05-15,2012-05-16,2012-05-22,,10派0.5元(含税),2011年报
2013-04-17,年度分红,,,0.55,2013-04-22,2013-04-23,2013-04-26,,10派0.55元(含税),2012年报
2014-06-16,年度分红,,,1.0,2014-06-19,2014-06-20,2014-06-20,,10派1元(含税),2013年报
2015-06-06,年度分红,,,0.6,2015-06-11,2015-06-12,2015-06-12,,10派0.6元(含税),2014年报
2016-06-16,年度分红,,,0.7,2016-06-21,2016-06-22,2016-06-22,,10派0.7元(含税),2015年报
2017-06-19,年度分红,,,0.3,2017-06-23,2017-06-26,2017-06-26,,10派0.3元(含税),2016年报
2018-06-19,年度分红,,,1.0,2018-06-25,2018-06-26,2018-06-26,,10派1元(含税),2017年报
2019-06-13,年度分红,,,1.5,2019-06-20,2019-06-21,2019-06-21,,10派1.5元(含税),2018年报
2020-06-02,年度分红,,,1.5,2020-06-08,2020-06-09,2020-06-09,,10派1.5元(含税),2019年报
2021-07-13,年度分红,,,1.5,2021-07-16,2021-07-19,2021-07-19,,10派1.5元(含税),2020年报
2022-07-19,年度分红,,,1.5,2022-07-22,2022-07-25,2022-07-25,,10派1.5元(含税),2021年报
2023-07-11,年度分红,,,1.5,2023-07-14,2023-07-17,2023-07-17,,10派1.5元(含税),2022年报
2024-07-09,年度分红,,,1.0,2024-07-12,2024-07-15,2024-07-15,,10派1元(含税),2023年报
2025-06-20,年度分红,,2.0,1.5,2025-06-26,2025-06-27,2025-06-27,,10转增2股派1.5元(含税),2024年报
2026-04-23,年度分红,,,1.8,2026-04-29,2026-04-30,2026-04-30,,10派1.8元(含税),2025年报
