实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-10-24,中期分红,,,0.5,2001-10-30,2001-10-31,2001-11-09,,10派0.5元(含税),2001半年报
2002-05-14,年度分红,6.0,,2.0,2002-05-17,2002-05-20,2002-05-24,,10送6股派2元(含税),2001年报
2003-07-04,年度分红,,,2.0,2003-07-09,2003-07-10,2003-07-16,,10股派2元（含税）,2002年报
2004-06-04,年度分红,,,1.5,2004-06-09,2004-06-10,2004-06-16,,10派1.5元(含税),2003年报
2005-06-10,年度分红,,,1.0,2005-06-15,2005-06-16,2005-06-22,,10派1元(含税),2004年报
2006-06-09,年度分红,,5.0,0.5,2006-06-14,2006-06-15,2006-06-21,,10转增5股派0.5元（含税）,2005年报
2007-06-26,年度分红,,,0.5,2007-07-02,2007-07-03,2007-07-09,,10派0.5元（含税）,2006年报
2010-04-28,年度分红,,,1.0,2010-05-04,2010-05-05,2010-05-11,,10派1元（含税）,2009年报
2010-09-08,中期分红,,,0.5,2010-09-13,2010-09-14,2010-09-17,,10派0.5元（含税）,2010半年报
2011-04-18,年度分红,,3.0,2.0,2011-04-21,2011-04-22,2011-04-28,2011-04-25,10转增3股派2元(含税),2010年报
2012-05-09,年度分红,,,1.5,2012-05-14,2012-05-15,2012-05-18,,10派1.5元(含税),2011年报
2012-09-24,中期分红,,,1.4,2012-09-27,2012-09-28,2012-10-11,,10派1.4元(含税),2012半年报
2013-05-14,年度分红,,5.0,2.4,2013-05-17,2013-05-20,2013-05-24,2013-05-21,10转增5股派2.4元(含税),2012年报
2014-04-28,年度分红,,,1.8,2014-05-05,2014-05-06,2014-05-12,,10派1.8元(含税),2013年报
2015-05-12,年度分红,,,2.4,2015-05-15,2015-05-18,2015-05-18,,10派2.4元(含税),2014年报
2016-09-23,中期分红,,,2.5,2016-09-29,2016-09-30,2016-09-30,,10派2.5元(含税),2016半年报
2017-05-26,年度分红,,,3.5,2017-06-02,2017-06-05,2017-06-05,,10派3.5元(含税),2016年报
2018-06-13,年度分红,,,6.0,2018-06-20,2018-06-21,2018-06-21,,10派6元(含税),2017年报
2019-07-02,年度分红,,,4.0,2019-07-05,2019-07-08,2019-07-08,,10派4元(含税),2018年报
2020-06-06,年度分红,,,4.0,2020-06-12,2020-06-15,2020-06-15,,10派4元(含税),2019年报
2021-06-30,年度分红,,,4.0,2021-07-06,2021-07-07,2021-07-07,,10派4元(含税),2020年报
2022-06-29,年度分红,,,1.0,2022-07-05,2022-07-06,2022-07-06,,10派1元(含税),2021年报
2023-06-13,年度分红,,,1.0,2023-06-16,2023-06-19,2023-06-19,,10派1元(含税),2022年报
