实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-05-07,年度分红,4.0,0.0,0.0,1994-05-13,1994-05-16,,,10送4股,1993年报
1995-06-14,年度分红,1.0,0.0,0.5,1995-06-16,1995-06-19,,,10送1股派0.50元(含税),1994年报
1996-05-23,年度分红,0.0,0.0,0.35,1996-05-29,1996-05-30,,,10派0.35元(含税),1995年报
1998-08-04,年度分红,1.6,0.0,0.4,1998-08-07,1998-08-10,,,10送1.6股派0.40元(含税),1997年报
2000-05-31,年度分红,0.0,5.0,0.0,2000-06-05,2000-06-06,,,10转增5股,1999年报
2001-06-01,年度分红,,,0.4,2001-06-08,2001-06-11,2001-06-18,,10派0.4元(含税),2000年报
2002-08-24,年度分红,,,0.2,2002-08-28,2002-08-29,2002-09-03,,10派0.2元(含税),2001年报
2011-09-01,股改分红,,4.0,,2011-09-06,,,2011-09-08,10转增4股,
2018-06-01,年度分红,,,4.5,2018-06-07,2018-06-08,2018-06-08,,10派4.5元(含税),2017年报
2019-04-19,年度分红,,4.0,5.0,2019-04-24,2019-04-25,2019-04-25,,10转增4股派5元(含税),2018年报
2020-05-16,年度分红,,,4.25,2020-05-21,2020-05-22,2020-05-22,,10派4.25元(含税),2019年报
2021-04-09,年度分红,,,3.3,2021-04-14,2021-04-15,2021-04-15,,10派3.3元(含税),2020年报
2021-09-01,中期分红,,,1.8,2021-09-06,2021-09-07,2021-09-07,,10派1.8元(含税),2021半年报
2022-04-19,年度分红,,,2.5,2022-04-22,2022-04-25,2022-04-25,,10派2.5元(含税),2021年报
2022-09-02,中期分红,,,1.5,2022-09-07,2022-09-08,2022-09-08,,10派1.5元(含税),2022半年报
2023-04-19,年度分红,,,1.5,2023-04-24,2023-04-25,2023-04-25,,10派1.5元(含税),2022年报
2023-09-28,中期分红,,,1.5,2023-10-11,2023-10-12,2023-10-12,,10派1.5元(含税),2023半年报
2024-06-12,年度分红,,,1.3,2024-06-17,2024-06-18,2024-06-18,,10派1.3元(含税),2023年报
2024-10-19,中期分红,,,0.9,2024-10-24,2024-10-25,2024-10-25,,10派0.9元(含税),2024半年报
2025-05-21,年度分红,,,1.45,2025-05-26,2025-05-27,2025-05-27,,10派1.45元(含税),2024年报
2025-09-06,中期分红,,,0.9,2025-09-11,2025-09-12,2025-09-12,,10派0.9元(含税),2025半年报
