实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-04-23,年度分红,,,0.8,2010-04-29,2010-04-30,2010-04-30,,10派0.8元（含税）,2009年报
2011-05-19,年度分红,,8.0,0.8,2011-05-25,2011-05-26,2011-05-26,2011-05-26,10转增8股派0.8元(含税),2010年报
2012-05-17,年度分红,,,0.8,2012-05-23,2012-05-24,2012-05-24,,10派0.8元(含税),2011年报
2013-06-05,年度分红,,,1.6,2013-06-14,2013-06-17,2013-06-17,,10派1.6元(含税),2012年报
2014-06-13,年度分红,,5.0,1.6,2014-06-18,2014-06-19,2014-06-19,2014-06-19,10转增5股派1.6元(含税),2013年报
2015-06-16,年度分红,,,1.588377,2015-06-19,2015-06-23,2015-06-23,,10派1.588377元(含税),2014年报
2016-05-12,年度分红,,2.982603,0.79536,2016-05-18,2016-05-19,2016-05-19,2016-05-19,10转增2.982603股派0.79536元(含税),2015年报
2017-06-03,年度分红,,,0.597219,2017-06-09,2017-06-12,2017-06-12,,10派0.597219元(含税),2016年报
2018-06-07,年度分红,,,0.7,2018-06-12,2018-06-13,2018-06-13,,10派0.7元(含税),2017年报
2019-06-12,年度分红,,,1.2,2019-06-18,2019-06-19,2019-06-19,,10派1.2元(含税),2018年报
2020-06-30,年度分红,,,1.198169,2020-07-06,2020-07-07,2020-07-07,,10派1.198169元(含税),2019年报
2021-06-09,年度分红,,,1.35,2021-06-17,2021-06-18,2021-06-18,,10派1.35元(含税),2020年报
2022-07-01,年度分红,,,1.5,2022-07-07,2022-07-08,2022-07-08,,10派1.5元(含税),2021年报
2023-06-26,年度分红,,6.0,2.08,2023-07-03,2023-07-04,2023-07-04,2023-07-04,10转增6股派2.08元(含税),2022年报
2024-07-03,年度分红,,,1.24,2024-07-10,2024-07-11,2024-07-11,,10派1.24元(含税),2023年报
2025-07-03,年度分红,,,1.0,2025-07-10,2025-07-11,2025-07-11,,10派1元(含税),2024年报
2026-05-28,年度分红,,,0.36,2026-06-04,2026-06-05,2026-06-05,,10派0.36元(含税),2025年报
