实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-02,年度分红,,,0.6,2017-06-09,2017-06-12,2017-06-12,,10派0.6元(含税),2016年报
2018-05-21,年度分红,,,0.6,2018-05-25,2018-05-28,2018-05-28,,10派0.6元(含税),2017年报
2019-05-31,年度分红,,,0.3,2019-06-06,2019-06-10,2019-06-10,,10派0.3元(含税),2018年报
2020-07-08,年度分红,,,0.4,2020-07-13,2020-07-14,2020-07-14,,10派0.4元(含税),2019年报
2021-07-07,年度分红,,,0.8,2021-07-13,2021-07-14,2021-07-14,,10派0.8元(含税),2020年报
2022-07-01,年度分红,,,1.0,2022-07-07,2022-07-08,2022-07-08,,10派1元(含税),2021年报
2023-06-30,年度分红,,,1.0,2023-07-06,2023-07-07,2023-07-07,,10派1元(含税),2022年报
2024-05-25,年度分红,,,0.3,2024-05-30,2024-05-31,2024-05-31,,10派0.3元(含税),2023年报
2025-06-17,年度分红,,,1.0,2025-06-23,2025-06-24,2025-06-24,,10派1元(含税),2024年报
2026-06-02,年度分红,,,1.5,2026-06-08,2026-06-09,2026-06-09,,10派1.5元(含税),2025年报
