实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-09-13,中期分红,,,2.0,2012-09-19,2012-09-20,2012-09-20,,10派2元(含税),2012半年报
2013-05-30,年度分红,,10.0,2.0,2013-06-05,2013-06-06,2013-06-06,2013-06-06,10转增10股派2元(含税),2012年报
2014-06-05,年度分红,,,1.2,2014-06-11,2014-06-12,2014-06-12,,10派1.2元(含税),2013年报
2015-06-05,年度分红,,12.0,1.25,2015-06-10,2015-06-11,2015-06-11,2015-06-11,10转增12股派1.25元(含税),2014年报
2016-06-01,年度分红,,,0.45,2016-06-06,2016-06-07,2016-06-07,,10派0.45元(含税),2015年报
2017-06-13,年度分红,,,0.61,2017-06-16,2017-06-19,2017-06-19,,10派0.61元(含税),2016年报
2017-09-20,中期分红,6.0,2.0,1.6,2017-09-25,2017-09-26,2017-09-26,2017-09-26,10送6转增2股派1.6元(含税),2017半年报
2019-05-11,年度分红,,,0.56,2019-05-16,2019-05-17,2019-05-17,,10派0.56元(含税),2018年报
2020-05-21,年度分红,,,0.56,2020-05-26,2020-05-27,2020-05-27,,10派0.56元(含税),2019年报
2021-05-19,年度分红,,,0.38,2021-05-24,2021-05-25,2021-05-25,,10派0.38元(含税),2020年报
2022-06-08,年度分红,,,0.25,2022-06-14,2022-06-15,2022-06-15,,10派0.25元(含税),2021年报
2023-05-19,年度分红,,,0.2,2023-05-25,2023-05-26,2023-05-26,,10派0.2元(含税),2022年报
2024-05-13,年度分红,,,0.25,2024-05-20,2024-05-21,2024-05-21,,10派0.25元(含税),2023年报
2024-10-10,中期分红,,,0.18,2024-10-17,2024-10-18,2024-10-18,,10派0.18元(含税),2024半年报
2025-05-16,年度分红,,,0.2,2025-05-22,2025-05-23,2025-05-23,,10派0.2元(含税),2024年报
2025-09-17,中期分红,,,0.2,2025-09-23,2025-09-24,2025-09-24,,10派0.2元(含税),2025半年报
2026-05-28,年度分红,,,0.3,2026-06-03,2026-06-04,2026-06-04,,10派0.3元(含税),2025年报
